@attribute 'Gabor Features51' numeric
@attribute 'Gabor Features52' numeric
@attribute 'Gabor Features53' numeric
@attribute 'Gabor Features54' numeric
@attribute 'Gabor Features55' numeric
@attribute 'Gabor Features56' numeric
@attribute 'Gabor Features57' numeric
@attribute 'Gabor Features58' numeric
@attribute 'Gabor Features59' numeric
@attribute class {K1,K2,K3,K4,K5,K6,K7,K8}

@data

12.868977,0.109682,12.873302,0.109719,12.873302,0.109719,12.868977,0.109682,12.873302,0.109719,12.873302,0.109719,13.299447,0.113351,13.303918,0.113389,13.303918,0.113389,13.299447,0.113351,13.303918,0.113389,13.303918,0.113389,13.28715,0.113246,13.291617,0.113284,13.291617,0.113284,13.28715,0.113246,13.291617,0.113284,13.291617,0.113284,13.252308,0.112949,13.256762,0.112987,13.256762,0.112987,13.252308,0.112949,13.256762,0.112987,13.256762,0.112987,13.153258,0.112105,13.157679,0.112142,13.157679,0.112142,13.153258,0.112105,13.157679,0.112142,13.157679,0.112142,K1
12.829204,0.111205,12.833516,0.111242,12.833516,0.111242,12.829204,0.111205,12.833516,0.111242,12.833516,0.111242,13.258344,0.114924,13.2628,0.114963,13.2628,0.114963,13.258344,0.114924,13.2628,0.114963,13.2628,0.114963,13.246085,0.114818,13.250537,0.114857,13.250537,0.114857,13.246085,0.114818,13.250537,0.114857,13.250537,0.114857,13.21135,0.114517,13.215791,0.114555,13.215791,0.114555,13.21135,0.114517,13.215791,0.114555,13.215791,0.114555,13.112606,0.113661,13.117014,0.113699,13.117014,0.113699,13.112606,0.113661,13.117014,0.113699,13.117014,0.113699,K1
13.256056,0.102878,13.260512,0.102913,13.260512,0.102913,13.256056,0.102878,13.260512,0.102913,13.260512,0.102913,13.699475,0.106319,13.70408,0.106355,13.70408,0.106355,13.699475,0.106319,13.70408,0.106355,13.70408,0.106355,13.686808,0.106221,13.691409,0.106257,13.691409,0.106257,13.686808,0.106221,13.691409,0.106257,13.691409,0.106257,13.650917,0.105942,13.655506,0.105978,13.655506,0.105978,13.650917,0.105942,13.655506,0.105978,13.655506,0.105978,13.548888,0.105151,13.553443,0.105186,13.553443,0.105186,13.548888,0.105151,13.553443,0.105186,13.553443,0.105186,K1
11.349474,0.095224,11.353289,0.095256,11.353289,0.095256,11.349474,0.095224,11.353289,0.095256,11.353289,0.095256,11.729117,0.098409,11.733059,0.098442,11.733059,0.098442,11.729117,0.098409,11.733059,0.098442,11.733059,0.098442,11.718272,0.098318,11.722211,0.098351,11.722211,0.098351,11.718272,0.098318,11.722211,0.098351,11.722211,0.098351,11.687543,0.09806,11.691472,0.098093,11.691472,0.098093,11.687543,0.09806,11.691472,0.098093,11.691472,0.098093,11.600189,0.097327,11.604088,0.09736,11.604088,0.09736,11.600189,0.097327,11.604088,0.09736,11.604088,0.09736,K1
10.885346,0.097406,10.889005,0.097439,10.889005,0.097439,10.885346,0.097406,10.889005,0.097439,10.889005,0.097439,11.249464,0.100664,11.253245,0.100698,11.253245,0.100698,11.249464,0.100664,11.253245,0.100698,11.253245,0.100698,11.239062,0.100571,11.24284,0.100605,11.24284,0.100605,11.239062,0.100571,11.24284,0.100605,11.24284,0.100605,11.209591,0.100308,11.213359,0.100341,11.213359,0.100341,11.209591,0.100308,11.213359,0.100341,11.213359,0.100341,11.125808,0.099558,11.129548,0.099591,11.129548,0.099591,11.125808,0.099558,11.129548,0.099591,11.129548,0.099591,K1
12.721214,0.113278,12.72549,0.113316,12.72549,0.113316,12.721214,0.113278,12.72549,0.113316,12.72549,0.113316,13.146742,0.117067,13.151161,0.117107,13.151161,0.117107,13.146742,0.117067,13.151161,0.117107,13.151161,0.117107,13.134586,0.116959,13.139001,0.116998,13.139001,0.116998,13.134586,0.116959,13.139001,0.116998,13.139001,0.116998,13.100143,0.116652,13.104547,0.116692,13.104547,0.116692,13.100143,0.116652,13.104547,0.116692,13.104547,0.116692,13.002231,0.115781,13.006602,0.115819,13.006602,0.115819,13.002231,0.115781,13.006602,0.115819,13.006602,0.115819,K1
11.503065,0.094762,11.506932,0.094794,11.506932,0.094794,11.503065,0.094762,11.506932,0.094794,11.506932,0.094794,11.887846,0.097932,11.891842,0.097965,11.891842,0.097965,11.887846,0.097932,11.891842,0.097965,11.891842,0.097965,11.876854,0.097841,11.880847,0.097874,11.880847,0.097874,11.876854,0.097841,11.880847,0.097874,11.880847,0.097874,11.84571,0.097585,11.849692,0.097617,11.849692,0.097617,11.84571,0.097585,11.849692,0.097617,11.849692,0.097617,11.757173,0.096855,11.761125,0.096888,11.761125,0.096888,11.757173,0.096855,11.761125,0.096888,11.761125,0.096888,K1
11.633297,0.088758,11.637208,0.088788,11.637208,0.088788,11.633297,0.088758,11.637208,0.088788,11.637208,0.088788,12.022434,0.091727,12.026475,0.091758,12.026475,0.091758,12.022434,0.091727,12.026475,0.091758,12.026475,0.091758,12.011318,0.091642,12.015355,0.091673,12.015355,0.091673,12.011318,0.091642,12.015355,0.091673,12.015355,0.091673,11.979821,0.091402,11.983848,0.091433,11.983848,0.091433,11.979821,0.091402,11.983848,0.091433,11.983848,0.091433,11.890282,0.090719,11.894279,0.09075,11.894279,0.09075,11.890282,0.090719,11.894279,0.09075,11.894279,0.09075,K1
13.174713,0.118274,13.179142,0.118314,13.179142,0.118314,13.174713,0.118274,13.179142,0.118314,13.179142,0.118314,13.615411,0.12223,13.619988,0.122271,13.619988,0.122271,13.615411,0.12223,13.619988,0.122271,13.619988,0.122271,13.602822,0.122117,13.607394,0.122158,13.607394,0.122158,13.602822,0.122117,13.607394,0.122158,13.607394,0.122158,13.567151,0.121797,13.571712,0.121838,13.571712,0.121838,13.567151,0.121797,13.571712,0.121838,13.571712,0.121838,13.465749,0.120887,13.470275,0.120927,13.470275,0.120927,13.465749,0.120887,13.470275,0.120927,13.470275,0.120927,K1
15.814915,0.052566,15.820231,0.052584,15.820231,0.052584,15.814915,0.052566,15.820231,0.052584,15.820231,0.052584,16.343928,0.054325,16.349422,0.054343,16.349422,0.054343,16.343928,0.054325,16.349422,0.054343,16.349422,0.054343,16.328816,0.054274,16.334305,0.054293,16.334305,0.054293,16.328816,0.054274,16.334305,0.054293,16.334305,0.054293,16.285998,0.054132,16.291472,0.05415,16.291472,0.05415,16.285998,0.054132,16.291472,0.05415,16.291472,0.05415,16.164274,0.053727,16.169707,0.053745,16.169707,0.053745,16.164274,0.053727,16.169707,0.053745,16.169707,0.053745,K1
