@attribute 'Histogram of JPEG Coefficients183' numeric
@attribute 'Histogram of JPEG Coefficients184' numeric
@attribute 'Histogram of JPEG Coefficients185' numeric
@attribute 'Histogram of JPEG Coefficients186' numeric
@attribute 'Histogram of JPEG Coefficients187' numeric
@attribute 'Histogram of JPEG Coefficients188' numeric
@attribute 'Histogram of JPEG Coefficients189' numeric
@attribute 'Histogram of JPEG Coefficients190' numeric
@attribute 'Histogram of JPEG Coefficients191' numeric
@attribute class {K1,K2,K3,K4,K5,K6}

@data

65,255,171,79,54,28,22,35,172,219,106,28,20,5,7,16,103,86,28,9,4,1,2,9,27,18,7,0,1,2,4,7,23,17,1,0,0,3,3,6,10,1,0,0,1,2,4,8,5,4,1,1,5,0,5,13,4,4,8,8,11,7,13,28,87,255,99,62,23,22,33,43,156,80,16,2,5,6,12,33,42,15,0,1,4,8,15,38,26,1,1,1,3,6,5,26,3,0,3,1,7,8,9,25,2,6,4,1,3,10,12,29,5,7,5,4,6,10,20,25,9,11,10,10,19,14,30,47,88,255,148,75,28,25,38,42,174,135,43,1,2,15,15,42,48,24,1,2,7,4,19,21,27,0,1,3,4,7,15,23,1,1,3,4,2,10,16,36,3,5,7,4,7,15,24,35,4,6,9,10,15,21,27,47,13,18,18,29,27,24,31,92,K3
51,255,161,71,64,27,22,18,178,244,69,24,15,5,3,5,99,77,42,4,7,2,1,4,45,29,3,4,1,1,2,9,25,9,1,1,1,2,2,2,7,4,1,1,0,2,2,4,8,3,2,1,0,2,8,7,3,2,6,3,7,2,11,18,81,255,119,29,23,21,33,52,154,93,19,1,2,11,22,34,42,15,0,2,5,8,18,23,0,2,0,1,8,9,20,37,1,2,0,0,7,10,11,31,1,3,8,3,8,11,17,53,1,7,6,7,11,19,34,55,11,15,20,15,23,40,63,71,51,255,107,65,13,13,17,24,171,134,28,0,1,4,8,20,55,19,0,0,1,4,8,20,37,0,0,0,0,3,6,22,1,1,0,0,3,3,5,20,1,1,2,0,3,6,10,20,4,4,5,4,6,8,20,28,5,7,10,12,11,16,21,25,K3
44,255,175,77,55,32,14,16,179,249,120,28,17,2,4,10,121,90,39,6,4,1,1,8,40,23,6,2,2,5,2,5,29,14,5,1,0,2,2,7,12,3,0,1,0,5,2,2,8,0,3,0,0,2,2,10,4,3,3,4,3,5,12,25,80,255,123,22,22,25,37,51,180,142,33,0,3,8,23,38,51,16,0,2,3,9,21,40,0,0,2,1,2,6,16,35,5,1,0,1,8,11,7,38,3,5,4,3,6,14,17,52,13,11,11,8,13,36,34,76,18,25,37,23,43,47,61,102,54,255,124,63,15,14,14,26,169,141,39,0,2,0,11,26,72,31,0,0,1,2,9,16,29,0,0,0,1,0,3,13,1,1,1,2,1,2,6,19,1,0,3,2,2,3,3,19,0,6,4,3,3,10,13,38,5,11,7,7,15,15,25,43,K3
62,255,157,72,53,31,17,21,178,245,95,29,17,5,5,14,99,82,29,3,2,3,4,14,48,29,2,1,0,0,2,14,32,9,1,1,1,2,4,12,13,1,4,0,1,3,6,15,9,6,3,5,3,4,13,24,13,7,6,14,10,11,19,29,105,255,105,77,27,25,24,38,185,101,24,1,3,9,15,35,54,17,0,0,5,5,12,28,28,1,0,1,5,5,8,35,2,0,0,1,2,5,10,28,3,2,1,1,2,13,17,34,5,7,4,5,9,18,20,36,11,11,14,15,23,30,34,48,97,255,120,63,27,25,30,55,169,129,36,2,5,12,16,47,64,25,0,1,5,9,11,33,30,0,1,3,8,8,17,26,5,0,2,0,2,9,17,28,10,3,6,4,3,13,23,38,9,7,12,9,10,19,42,58,24,15,23,27,32,36,48,84,K3
8,255,140,72,35,21,1,3,207,193,147,37,21,1,1,0,75,97,46,5,0,0,0,3,33,12,1,0,0,0,0,0,14,10,0,0,0,0,1,0,8,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,1,0,1,1,2,6,45,255,67,18,24,28,36,124,173,105,17,3,8,26,38,78,4,11,0,4,18,30,57,114,2,2,3,0,12,12,58,76,0,8,6,2,6,24,37,69,0,3,11,17,4,56,22,72,5,14,13,18,6,20,45,116,13,45,51,46,13,94,64,246,14,255,114,31,2,3,6,15,146,163,52,0,0,1,9,20,53,26,0,0,0,2,2,2,9,0,0,0,0,1,6,18,0,0,1,1,1,13,8,16,0,1,0,1,3,15,16,23,1,0,3,4,4,11,39,31,4,2,3,7,12,26,23,49,K3
0,233,163,43,28,0,0,2,255,158,106,20,17,0,0,9,82,84,27,8,0,1,3,2,27,12,1,0,0,0,0,7,21,1,0,2,0,0,11,0,10,0,0,0,1,5,6,7,0,0,2,0,1,1,11,23,0,2,13,9,6,11,13,40,16,255,133,7,3,6,20,22,182,72,17,0,0,13,13,32,47,32,4,0,0,12,26,30,16,0,2,7,0,14,29,44,2,0,0,2,8,7,13,41,5,0,5,4,4,20,19,53,7,8,13,8,31,20,62,94,26,20,19,27,43,29,29,134,0,255,32,0,2,10,16,54,197,116,10,0,5,12,14,63,6,11,2,0,12,8,51,59,0,0,2,10,22,10,14,53,0,0,0,4,13,6,35,80,0,4,2,0,18,19,32,49,6,0,13,29,4,25,53,137,25,7,50,24,18,50,52,142,K3
51,235,177,53,63,22,11,8,174,255,108,21,22,0,0,5,132,98,43,1,1,0,0,6,28,7,4,0,2,2,2,1,31,12,1,0,1,0,1,6,8,2,1,0,0,2,1,3,9,0,0,0,1,1,13,6,0,0,1,1,4,2,4,14,83,255,108,23,28,43,42,63,130,119,24,0,7,21,32,59,41,18,0,1,4,16,34,69,1,0,2,5,8,12,40,62,1,9,7,6,7,10,24,71,2,12,5,4,9,29,28,73,7,23,18,22,37,24,70,53,7,25,25,32,33,60,97,129,45,255,119,39,9,9,17,22,197,168,40,0,0,4,9,21,69,40,0,0,4,3,6,20,18,0,0,1,0,4,9,14,0,0,3,1,4,4,14,23,1,0,1,1,3,5,17,19,3,7,4,5,7,6,21,42,3,6,10,13,12,22,27,48,K3
42,254,174,68,55,35,13,6,193,255,92,24,13,1,4,8,139,100,45,9,2,0,1,6,42,31,5,0,0,1,1,5,38,14,4,0,0,3,6,7,15,5,0,0,0,5,1,4,14,1,3,0,1,3,3,8,4,4,4,3,3,6,8,19,82,255,102,24,20,27,41,46,200,121,18,0,3,5,28,53,56,20,1,1,3,10,17,35,5,0,0,0,1,11,15,50,5,2,1,1,4,8,27,38,11,2,1,5,5,14,20,45,11,13,6,8,11,28,42,69,25,30,14,27,26,44,56,99,49,255,125,54,18,9,15,21,195,165,43,0,1,4,6,11,88,32,0,0,1,4,9,13,34,0,0,0,1,2,6,15,4,2,4,1,3,4,8,15,3,1,1,1,1,5,14,26,7,2,2,4,6,8,19,22,8,11,6,5,8,11,27,33,K3
0,255,113,62,21,19,0,0,220,239,157,22,22,5,0,0,116,87,28,5,6,0,0,0,55,12,0,0,0,0,0,0,16,0,0,0,0,0,0,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,186,81,0,0,32,21,53,196,30,43,0,12,0,41,142,105,0,0,0,12,12,62,8,0,0,0,0,22,0,82,16,0,0,0,0,0,51,178,105,21,0,8,12,0,49,29,154,0,0,9,0,148,52,61,70,32,41,97,18,34,96,255,126,0,237,255,0,0,0,9,23,161,228,151,0,0,0,0,31,205,84,0,5,0,20,6,17,0,0,0,0,0,0,0,35,0,0,0,0,7,0,24,18,0,0,17,0,0,0,20,31,0,0,15,0,7,31,9,125,15,24,5,37,76,6,7,70,K3
47,255,156,69,55,25,21,13,163,225,102,27,13,3,6,12,97,87,38,8,0,1,2,4,35,24,3,0,0,0,1,5,29,13,0,0,1,3,4,5,5,0,0,0,0,3,7,11,7,0,6,0,1,1,5,11,6,1,1,4,6,4,7,13,75,255,93,26,18,26,36,42,152,94,17,0,4,7,16,34,36,12,1,1,3,4,11,37,4,0,1,1,0,4,12,30,0,1,0,2,4,7,15,29,3,3,6,2,6,10,23,31,12,5,7,7,10,26,34,54,12,16,20,24,26,38,59,77,46,255,126,64,17,11,15,18,173,146,42,0,2,2,7,15,65,23,1,1,1,2,5,19,38,0,0,0,3,1,7,11,4,0,0,0,1,1,6,12,2,1,1,0,2,5,9,20,8,2,3,2,2,9,22,24,7,8,9,8,9,14,22,29,K3
74,230,170,77,57,31,30,14,175,255,102,34,18,2,3,6,114,123,40,7,2,1,0,6,50,32,7,0,1,0,1,5,31,11,1,0,1,0,1,4,14,4,2,1,1,2,2,5,14,5,2,2,1,7,5,5,3,9,3,6,5,2,8,13,95,255,103,42,23,28,31,44,172,104,12,0,3,7,19,42,54,12,0,0,5,5,12,29,16,0,0,1,1,4,14,38,3,1,1,0,4,5,14,22,1,2,2,6,5,9,24,37,7,8,8,6,6,20,28,45,12,25,21,19,21,26,47,65,75,255,140,85,23,16,18,22,208,167,44,0,3,2,13,19,81,35,2,1,2,4,9,13,46,0,0,0,4,3,7,17,1,2,1,0,3,1,9,18,1,2,2,1,1,3,7,18,2,4,2,2,8,9,15,26,6,14,6,7,14,16,20,30,K3
0,255,96,34,14,0,0,0,165,147,74,25,0,0,0,0,58,136,48,0,0,0,0,0,37,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,48,18,29,145,0,18,18,0,24,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,29,218,0,0,0,0,0,0,69,0,0,18,0,0,0,0,0,0,0,0,24,0,0,36,29,85,20,0,20,45,0,0,36,255,0,0,229,0,0,0,19,0,140,255,76,0,0,19,174,30,30,30,0,0,0,0,0,0,0,0,0,0,21,38,153,38,0,0,0,0,0,0,25,0,0,0,0,0,0,30,21,0,0,0,0,0,0,0,0,0,40,51,25,0,0,38,153,19,K3
30,244,185,59,50,19,17,5,202,255,104,10,9,0,0,3,115,119,48,5,0,0,1,0,38,17,4,0,0,0,1,1,35,19,2,0,0,0,2,0,11,4,0,0,0,0,1,3,9,0,0,0,1,5,5,8,0,0,0,1,3,1,4,11,45,255,122,18,15,10,27,60,209,131,34,0,4,5,24,61,50,24,1,0,5,10,29,57,1,0,0,3,1,3,19,48,1,0,2,0,17,8,16,66,3,2,2,10,7,11,31,66,6,8,9,10,37,17,53,58,13,20,38,59,45,50,82,109,26,255,128,49,10,7,10,9,223,166,66,0,0,2,6,16,78,64,7,0,0,3,6,10,39,0,0,0,0,1,9,12,0,1,0,0,1,2,5,11,0,0,0,4,1,12,7,16,1,0,4,2,6,9,11,26,2,3,10,7,5,12,26,34,K3
28,244,160,55,40,22,11,8,198,255,132,25,16,2,7,7,136,108,37,5,0,0,1,4,45,22,4,0,0,0,2,7,29,9,0,1,0,0,0,2,15,1,0,1,0,1,5,4,1,2,0,0,3,4,3,3,2,6,1,2,3,5,6,11,74,255,93,23,20,27,34,66,176,69,22,1,7,15,25,63,46,16,0,0,1,7,23,63,3,0,0,0,0,9,21,57,4,2,2,0,3,15,19,55,7,13,4,7,17,14,21,52,14,18,12,22,19,34,39,79,29,38,41,35,36,49,66,95,34,255,80,24,8,7,14,19,184,147,36,2,3,8,13,23,70,30,0,0,2,1,11,28,11,0,0,0,2,2,9,31,0,0,2,0,2,2,10,26,0,2,1,3,5,7,21,30,0,2,6,8,5,9,27,42,2,14,20,15,16,20,41,45,K3
57,255,162,67,47,30,17,14,179,241,103,37,16,2,9,6,123,93,37,4,4,1,1,4,39,26,4,1,2,0,3,4,33,18,0,1,0,1,3,6,10,2,1,0,0,1,3,7,7,3,0,1,2,3,5,6,10,8,2,6,3,1,8,15,110,255,112,31,33,29,33,55,168,107,20,0,4,8,21,36,48,22,0,1,3,7,21,35,1,1,1,1,6,7,15,43,2,4,1,2,9,6,26,43,1,3,3,5,8,10,14,52,4,10,15,12,13,18,37,63,20,26,30,37,29,34,60,85,63,255,110,78,21,14,20,33,211,147,30,0,1,5,15,26,74,24,0,0,1,5,9,18,36,0,0,0,2,3,8,19,1,2,3,0,3,2,12,20,3,4,2,2,2,6,10,22,6,7,4,4,5,15,25,37,5,13,11,11,12,12,24,39,K3
47,255,156,71,59,29,20,11,175,231,103,31,18,1,4,4,97,88,31,5,0,0,2,11,35,22,5,0,0,0,1,2,23,13,0,0,0,1,1,3,8,4,0,0,0,0,5,6,9,2,2,1,1,2,5,15,3,1,2,4,3,2,5,11,75,255,110,28,21,24,29,48,174,119,22,0,4,6,20,38,42,12,0,1,4,6,11,42,3,2,0,2,3,7,17,32,5,2,1,1,7,5,20,45,1,6,2,3,8,8,19,39,6,8,6,7,12,18,31,57,15,24,28,16,25,33,53,71,41,255,124,66,15,8,11,14,187,144,43,0,1,3,9,15,64,37,0,0,2,3,6,10,41,0,0,1,5,3,7,19,2,2,0,1,2,2,7,14,0,0,0,1,4,8,13,24,2,1,3,2,4,6,17,24,6,5,5,13,12,16,18,30,K3
35,255,168,49,49,20,18,16,176,240,77,18,11,2,6,8,126,85,33,6,5,1,7,3,33,23,4,2,3,0,2,10,26,11,1,2,1,3,4,11,14,3,0,1,2,2,4,3,2,2,2,1,5,2,5,3,0,2,6,2,1,5,10,20,95,255,158,29,35,32,44,64,144,123,42,2,5,7,41,53,49,16,0,4,3,13,20,40,1,0,1,1,12,14,23,41,9,0,5,2,8,11,25,40,7,1,5,3,11,14,42,62,6,14,11,19,21,37,64,85,13,23,45,34,44,48,83,121,47,255,117,32,15,15,27,33,182,146,42,0,3,7,14,31,53,30,1,1,2,5,7,31,4,0,0,1,8,4,7,18,1,1,0,0,3,5,13,31,4,1,3,1,4,13,17,25,5,6,7,3,8,13,22,43,7,7,14,9,21,23,36,59,K3
75,255,144,76,53,27,22,19,180,221,91,37,11,4,12,15,105,94,32,4,1,2,7,10,45,27,2,2,1,0,5,12,34,13,3,2,1,4,5,16,23,4,1,2,1,4,7,21,10,5,3,1,6,5,17,21,24,13,10,10,10,11,26,38,218,255,117,66,55,74,82,116,111,47,11,10,15,16,56,82,24,4,2,4,6,20,30,82,9,0,3,6,11,23,25,85,15,4,5,5,8,17,30,73,22,10,10,5,9,32,56,81,35,17,26,11,16,45,87,110,61,43,45,42,62,64,108,159,110,255,99,34,26,28,37,60,175,63,13,0,5,9,24,53,34,8,1,3,4,10,25,46,9,2,2,4,6,8,19,42,9,3,2,5,6,9,17,37,12,3,8,3,6,17,22,41,20,9,8,8,13,31,45,68,40,31,28,23,32,42,60,83,K3
76,244,152,75,61,28,16,17,202,255,93,38,18,5,4,8,140,97,40,5,0,1,2,4,50,43,5,0,0,1,2,2,33,16,4,0,0,0,3,7,25,2,1,1,0,1,5,7,8,2,1,3,1,6,4,13,17,4,4,4,8,6,12,26,166,255,103,47,47,46,54,62,177,68,6,0,6,10,24,50,31,4,1,2,5,5,18,39,11,1,2,5,3,6,22,33,8,5,1,4,6,11,22,35,17,4,6,7,6,19,26,56,22,12,17,9,12,24,41,67,32,31,34,24,32,43,48,98,110,255,99,38,35,31,32,65,185,128,17,1,3,4,11,43,57,14,0,1,1,3,14,16,15,0,0,0,3,2,10,22,5,2,0,1,2,7,11,27,11,1,0,2,3,12,24,42,13,4,7,9,9,17,31,48,16,14,20,18,23,27,38,52,K3
72,227,155,73,54,27,21,20,197,255,83,27,13,3,6,8,129,81,32,5,3,2,1,9,52,27,5,1,1,1,1,7,30,20,1,0,0,1,2,3,16,2,1,1,0,3,3,5,5,2,4,1,1,2,2,16,8,3,9,3,4,2,7,20,174,255,110,47,42,40,50,66,165,86,17,1,0,5,20,58,46,8,0,2,3,7,18,49,7,0,1,2,2,6,12,39,8,3,2,0,6,11,15,42,12,2,7,4,5,16,20,57,24,9,6,7,12,15,34,55,36,19,23,31,30,51,60,83,116,255,113,45,32,32,38,55,199,146,29,0,3,4,17,37,70,26,1,1,2,3,12,29,19,2,0,2,2,4,7,23,10,4,1,3,3,8,15,30,9,2,1,1,3,15,13,36,17,7,7,7,13,25,30,36,28,14,11,17,17,30,40,58,K3
0,255,113,30,21,22,0,0,244,186,64,12,4,0,0,0,94,79,62,15,0,0,0,0,34,13,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,41,0,0,10,36,50,24,209,0,9,10,88,76,121,0,19,0,0,12,20,21,108,0,0,0,0,0,10,9,130,12,0,0,0,15,0,63,255,0,10,0,0,0,19,78,53,12,0,38,0,10,50,47,34,0,132,53,139,66,114,152,80,0,61,55,0,0,0,0,12,22,255,35,0,0,0,9,0,29,34,0,0,0,6,25,30,0,0,0,0,0,0,47,15,0,0,0,0,0,0,4,4,0,0,0,0,4,18,15,69,0,0,0,15,6,27,14,45,3,10,3,12,10,15,33,82,K3
0,255,99,14,0,22,0,0,170,123,82,0,0,0,0,0,65,55,14,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,31,0,170,0,0,0,0,0,63,0,0,0,21,68,0,0,25,0,0,0,21,0,15,0,31,0,0,18,0,18,0,15,21,0,0,0,0,0,25,0,127,0,21,255,15,0,0,18,106,0,0,25,15,42,0,159,31,0,18,42,25,0,31,79,127,0,0,63,0,0,0,15,0,42,63,0,0,0,0,0,0,0,0,0,0,15,0,0,21,0,0,18,0,31,21,0,18,0,0,0,0,0,0,21,0,0,25,0,74,127,0,0,255,0,42,43,0,31,0,46,79,K3
58,255,169,86,55,38,14,16,193,240,97,27,14,2,3,7,118,90,37,7,0,3,4,4,50,27,6,0,0,2,1,4,30,18,1,2,1,1,3,11,17,1,0,0,0,1,3,5,6,3,3,1,1,3,3,14,4,6,9,3,5,6,11,25,126,255,90,39,40,38,43,72,147,98,3,0,2,4,16,39,35,5,0,3,3,3,19,34,6,1,1,2,0,4,7,31,5,1,1,1,9,6,9,40,10,4,3,3,3,15,16,55,19,8,7,4,10,19,36,47,26,22,19,15,31,31,39,59,85,255,99,43,24,22,28,41,163,139,28,1,2,6,12,28,52,17,1,1,5,4,14,21,18,0,1,2,11,4,6,24,5,5,2,0,5,5,8,21,12,4,1,1,2,9,14,26,8,5,4,4,7,15,26,32,22,16,16,14,18,25,28,40,K3
18,255,133,71,35,24,5,3,199,208,101,12,19,0,0,2,123,99,34,1,0,0,2,1,40,18,0,0,0,0,0,2,27,15,0,0,0,0,1,1,12,1,0,0,0,1,6,3,5,0,0,0,1,4,2,1,2,1,1,0,0,1,6,12,53,255,93,16,18,30,76,72,116,147,12,4,11,18,24,103,61,25,9,0,19,13,72,72,4,14,0,6,6,23,47,108,9,0,10,5,24,18,46,81,5,5,5,4,25,49,65,137,31,8,31,20,25,41,111,127,61,53,39,36,99,84,53,181,27,255,78,6,8,5,14,23,169,175,35,2,0,10,5,41,54,35,0,0,1,2,13,28,2,0,0,1,2,11,20,33,3,0,1,0,1,4,15,43,2,3,4,3,4,10,18,31,5,0,10,7,10,13,47,46,14,16,25,17,15,31,44,68,K3
0,85,203,0,34,0,0,0,255,56,0,21,0,0,0,0,85,85,28,0,0,0,0,0,0,0,0,0,0,0,0,21,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,42,63,51,31,85,255,127,0,0,0,0,36,63,0,0,0,0,0,0,127,85,0,0,0,0,0,42,255,51,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,56,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,56,0,0,0,0,0,0,21,28,0,0,0,0,0,0,0,113,0,0,0,0,0,0,21,0,34,0,0,24,34,0,42,42,K3
34,246,140,59,43,11,8,15,252,255,89,17,13,1,8,4,137,112,35,3,2,0,1,9,44,17,6,0,0,0,1,2,20,20,3,0,1,1,3,4,17,3,0,0,0,0,3,2,2,5,4,1,1,3,9,11,6,1,7,2,3,4,15,15,98,255,72,24,23,22,31,32,216,152,9,1,2,15,46,76,57,26,0,4,6,10,27,51,1,4,7,6,2,11,12,57,4,2,5,5,8,13,23,45,11,17,15,15,14,9,40,93,26,14,21,16,22,43,42,91,31,49,29,53,47,61,97,160,45,234,108,30,13,17,22,46,255,228,43,0,3,6,19,37,107,36,2,1,10,8,15,23,2,2,0,1,0,7,10,29,6,0,3,0,3,4,21,37,5,9,8,1,2,12,31,44,22,10,5,9,8,22,49,64,21,28,17,27,23,21,45,63,K3
0,85,255,31,0,36,0,0,127,51,42,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,36,0,51,255,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,255,0,0,0,0,0,0,0,36,42,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,85,0,0,K3
0,215,54,43,11,14,0,0,156,255,61,5,6,0,0,0,55,66,36,23,0,0,0,0,11,7,6,0,0,0,0,0,6,7,0,0,0,0,0,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,255,33,0,0,0,37,38,111,229,61,0,0,39,0,231,115,16,0,0,0,0,0,173,0,0,0,0,14,28,0,171,0,0,0,0,19,28,28,197,0,0,0,0,0,28,31,19,0,23,57,0,67,86,23,231,14,68,33,52,39,38,67,115,0,187,23,60,0,0,7,17,59,255,45,0,0,12,18,12,18,60,0,0,0,0,0,84,0,0,0,0,0,8,0,30,0,7,0,0,12,10,40,0,0,7,0,0,15,75,10,27,0,15,60,0,19,27,20,22,0,15,7,20,0,18,60,86,K3
0,255,85,49,14,32,0,0,239,132,122,24,12,0,0,0,112,104,26,3,0,0,0,0,23,15,4,0,0,0,0,0,8,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,255,28,0,0,6,0,37,121,82,25,0,6,0,12,42,11,0,0,5,0,6,26,91,0,0,0,0,14,5,31,52,0,0,0,5,13,4,18,45,0,0,6,4,5,0,36,42,0,7,12,19,6,25,4,128,0,27,46,4,43,82,115,99,0,255,158,35,0,0,21,39,112,211,167,0,0,0,24,38,91,38,0,0,0,5,14,56,0,0,0,0,0,0,0,34,0,0,0,0,8,0,0,83,0,0,0,0,5,6,0,32,0,0,15,6,0,16,36,107,5,0,13,40,5,28,49,81,K3
59,255,157,78,50,20,21,12,179,233,80,19,10,5,7,4,111,71,25,6,3,1,3,10,47,16,1,3,0,0,3,9,23,6,4,1,2,2,8,5,17,1,1,1,1,0,11,5,5,4,3,4,2,4,8,20,12,9,3,7,9,8,18,19,64,255,82,54,13,23,21,35,166,72,20,0,0,3,12,25,48,16,1,1,5,4,9,26,33,0,0,2,1,6,7,20,0,0,0,3,4,8,9,32,5,1,4,2,4,7,13,36,4,6,4,8,10,14,25,41,11,15,15,16,15,16,40,54,66,255,123,59,14,16,19,25,162,127,30,2,3,9,12,19,57,28,1,1,3,4,13,13,23,0,0,4,2,3,11,17,4,0,1,2,5,8,9,21,2,4,7,4,5,10,20,29,8,3,5,8,12,19,21,38,20,12,11,14,15,26,45,49,K3
61,255,163,68,49,27,19,19,192,242,102,32,10,3,7,9,111,104,40,3,2,1,4,2,38,36,3,0,1,2,5,7,27,15,1,0,1,1,3,9,8,6,0,0,2,1,3,7,6,4,3,4,0,1,6,10,3,2,5,5,6,8,7,14,92,255,121,31,25,29,38,57,191,117,24,1,6,7,16,39,47,7,0,1,3,10,21,28,3,0,0,4,2,9,16,47,1,3,2,3,3,8,15,47,3,4,3,8,7,11,34,40,8,7,7,9,12,23,29,52,15,24,28,24,32,39,61,69,59,255,128,67,20,16,21,35,209,151,38,1,3,6,11,29,74,29,0,1,2,3,7,25,41,0,0,0,3,4,6,24,1,4,0,0,1,5,8,17,2,4,2,2,4,6,14,25,4,4,5,4,8,18,15,31,8,6,8,10,19,16,32,42,K3
46,253,150,73,50,23,18,19,194,255,90,29,11,4,2,7,107,95,29,3,4,2,5,3,37,25,2,2,2,1,2,7,28,11,1,0,0,4,9,7,17,0,1,0,0,3,3,15,4,3,1,6,1,4,8,16,8,6,4,7,16,9,11,24,118,255,99,36,40,33,43,61,159,101,13,1,9,14,19,50,46,13,3,1,3,13,29,51,3,0,0,2,8,5,30,47,4,2,4,4,5,11,26,38,7,9,4,13,1,12,36,44,15,3,15,14,11,16,43,70,29,32,39,36,39,47,58,104,67,255,105,21,21,19,28,52,192,129,19,0,3,10,22,50,48,19,1,0,3,8,14,23,3,0,0,1,8,3,13,33,7,1,0,2,3,10,14,32,3,0,3,2,5,12,40,38,4,8,3,6,8,15,38,44,13,14,14,25,25,36,33,72,K3
75,255,170,93,64,45,25,25,167,240,119,40,17,2,6,18,100,102,39,5,2,1,10,14,46,24,5,0,1,1,3,9,31,12,1,0,2,1,4,10,14,2,0,2,2,2,4,7,7,5,2,1,1,4,10,19,11,14,10,5,9,8,15,23,123,255,97,37,33,33,36,51,149,82,10,0,4,7,15,35,30,9,0,0,1,4,14,30,2,0,0,0,2,6,13,28,3,1,1,1,2,4,15,23,4,3,3,1,4,11,14,30,7,10,13,7,8,14,23,49,18,17,17,21,18,27,42,67,86,255,122,78,20,20,22,29,167,131,26,0,1,2,8,21,59,20,2,0,3,1,8,15,34,0,0,0,1,3,5,14,2,1,0,0,3,2,9,16,7,1,1,1,1,7,11,23,5,4,1,2,5,9,17,33,13,13,10,9,14,16,23,37,K3
0,255,255,66,0,34,28,0,56,77,28,21,24,0,0,0,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,53,0,0,0,0,0,0,35,0,0,0,0,0,0,0,30,0,0,0,42,0,70,0,0,26,0,0,53,26,0,0,0,0,0,0,0,0,0,0,106,30,212,255,35,0,70,0,42,31,0,0,0,0,0,0,42,0,0,0,36,0,63,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,255,0,0,36,0,0,0,0,0,0,0,0,127,31,0,0,63,0,0,0,51,0,0,85,127,0,0,51,255,0,0,0,0,K3
86,255,177,89,66,38,26,19,142,209,101,28,14,4,6,13,94,84,28,4,2,3,5,9,37,29,4,1,1,1,2,8,26,15,1,0,1,2,2,9,12,2,0,1,1,2,6,7,15,7,3,2,5,5,9,20,9,8,8,7,5,9,16,26,114,255,98,40,31,32,38,51,123,64,9,1,2,7,18,32,37,5,0,1,3,6,18,32,11,0,1,1,3,9,17,45,5,0,3,1,3,7,12,39,10,3,4,3,7,8,16,38,10,6,9,8,9,16,22,48,21,16,17,22,20,27,44,66,76,255,130,67,18,17,17,24,148,121,29,0,2,6,11,23,53,23,1,0,2,5,9,17,32,0,0,1,4,3,6,17,3,0,0,1,2,3,8,17,3,1,2,0,3,5,11,23,6,4,3,3,5,8,13,28,14,10,6,9,14,19,26,40,K4
