@relation dm_prak-weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter-D../irteera/convert-edge2/-weka.filters.unsupervised.attribute.RemoveType-Tstring

@attribute 'MPEG-7 Color Layout0' numeric
@attribute 'MPEG-7 Color Layout1' numeric
@attribute 'MPEG-7 Color Layout2' numeric
@attribute 'MPEG-7 Color Layout3' numeric
@attribute 'MPEG-7 Color Layout4' numeric
@attribute 'MPEG-7 Color Layout5' numeric
@attribute 'MPEG-7 Color Layout6' numeric
@attribute 'MPEG-7 Color Layout7' numeric
@attribute 'MPEG-7 Color Layout8' numeric
@attribute 'MPEG-7 Color Layout9' numeric
@attribute 'MPEG-7 Color Layout10' numeric
@attribute 'MPEG-7 Color Layout11' numeric
@attribute 'MPEG-7 Color Layout12' numeric
@attribute 'MPEG-7 Color Layout13' numeric
@attribute 'MPEG-7 Color Layout14' numeric
@attribute 'MPEG-7 Color Layout15' numeric
@attribute 'MPEG-7 Color Layout16' numeric
@attribute 'MPEG-7 Color Layout17' numeric
@attribute 'MPEG-7 Color Layout18' numeric
@attribute 'MPEG-7 Color Layout19' numeric
@attribute 'MPEG-7 Color Layout20' numeric
@attribute 'MPEG-7 Color Layout21' numeric
@attribute 'MPEG-7 Color Layout22' numeric
@attribute 'MPEG-7 Color Layout23' numeric
@attribute 'MPEG-7 Color Layout24' numeric
@attribute 'MPEG-7 Color Layout25' numeric
@attribute 'MPEG-7 Color Layout26' numeric
@attribute 'MPEG-7 Color Layout27' numeric
@attribute 'MPEG-7 Color Layout28' numeric
@attribute 'MPEG-7 Color Layout29' numeric
@attribute 'MPEG-7 Color Layout30' numeric
@attribute 'MPEG-7 Color Layout31' numeric
@attribute 'MPEG-7 Color Layout32' numeric
@attribute class {K1,K2,K3,K4,K5,K6}

@data
11,16,12,18,16,12,15,19,15,14,17,16,13,16,16,16,15,15,16,16,17,28,16,15,14,15,13,34,16,15,12,16,12,K5
10,16,12,18,16,13,15,19,15,14,16,16,13,15,15,15,16,15,17,15,15,28,16,16,14,16,12,34,15,15,13,16,12,K5
10,16,12,18,16,13,15,19,15,14,16,16,13,15,15,15,16,15,17,15,15,28,16,16,14,16,12,34,15,15,13,16,12,K5
9,16,11,19,16,13,15,18,15,13,16,17,13,15,15,16,17,15,17,15,14,29,15,16,14,16,12,35,15,16,13,16,13,K5
9,16,11,19,16,13,15,18,15,13,16,17,13,15,15,16,17,15,17,15,14,29,15,16,14,16,12,35,15,16,13,16,13,K5
13,17,16,17,17,17,18,20,16,13,13,15,14,16,17,19,14,16,16,14,15,34,16,16,11,16,10,37,15,16,12,14,11,K5
13,17,16,17,17,17,18,20,16,13,13,15,14,16,17,19,14,16,16,14,15,34,16,16,11,16,10,37,15,16,12,14,11,K5
11,13,17,21,15,17,13,15,14,17,19,17,12,17,13,16,16,16,18,17,16,35,15,15,12,15,11,36,16,15,11,16,11,K5
11,13,17,21,15,17,13,15,14,17,19,17,12,17,13,16,16,16,18,17,16,35,15,15,12,15,11,36,16,15,11,16,11,K5
5,15,12,17,15,19,15,15,15,11,15,15,11,15,15,14,16,16,16,14,13,31,16,15,15,15,15,32,16,16,15,16,14,K5
5,15,12,17,15,19,15,15,15,11,15,15,11,15,15,14,16,16,16,14,13,31,16,15,15,15,15,32,16,16,15,16,14,K5
6,16,12,18,14,20,14,15,15,11,14,16,10,15,15,13,16,17,14,14,13,31,16,16,15,15,15,34,15,16,14,16,13,K5
6,16,12,18,14,20,14,15,15,11,14,16,10,15,15,13,16,17,14,14,13,31,16,16,15,15,15,34,15,16,14,16,13,K5
21,20,13,20,21,17,17,11,19,15,18,17,11,17,15,15,13,17,14,17,17,33,15,16,13,15,13,34,16,15,14,15,14,K5
8,16,17,18,17,18,16,18,17,15,15,17,10,16,17,16,16,16,16,17,14,33,16,15,13,16,14,39,16,16,11,16,13,K5
10,16,11,21,15,20,16,12,17,13,16,14,9,16,15,15,15,16,14,19,14,33,16,15,14,16,14,36,15,15,12,16,13,K5
18,15,15,19,16,19,14,15,15,14,18,17,14,16,16,15,15,13,14,17,15,35,16,15,12,16,12,37,16,17,13,15,12,K5
12,15,17,14,16,13,16,15,16,15,15,15,7,15,14,15,16,16,16,16,15,37,16,15,14,15,12,33,16,17,14,16,14,K5
15,17,16,13,16,14,15,14,16,14,14,15,10,16,14,15,16,17,17,15,16,35,15,15,12,15,12,44,16,14,14,15,12,K5
14,12,16,11,16,15,14,17,13,15,14,15,10,16,15,15,15,13,15,16,15,36,16,16,12,16,11,40,17,16,13,16,12,K5
10,17,19,24,13,18,17,19,17,16,20,16,13,14,15,17,16,15,14,16,17,35,16,16,13,15,12,34,16,15,14,16,13,K5
12,11,18,20,14,18,12,15,17,17,20,15,12,17,19,14,14,16,15,15,18,34,16,17,13,16,15,34,15,16,13,16,13,K5
12,17,12,17,13,10,16,15,19,12,16,13,13,15,12,16,17,16,16,15,14,38,16,15,9,16,12,35,14,16,15,15,14,K5
11,16,15,20,15,19,17,14,16,12,16,17,11,15,18,17,15,16,13,15,14,38,15,16,14,15,13,41,16,15,10,16,12,K5
12,18,15,13,15,17,18,15,15,16,16,15,12,14,17,18,15,16,15,14,17,39,15,16,11,15,9,41,16,18,14,16,12,K5
18,14,13,19,15,17,14,16,16,13,13,16,14,15,12,15,16,16,17,16,15,37,15,17,13,15,9,31,16,15,14,16,16,K5
8,8,13,9,18,18,13,16,12,13,11,16,14,14,13,17,17,15,15,18,16,33,16,16,14,16,14,35,16,16,13,16,12,K5
9,13,16,12,16,17,15,16,12,15,12,16,13,14,14,17,17,14,14,16,16,37,16,17,12,16,12,37,15,15,13,16,13,K5
12,16,17,9,13,16,18,21,14,13,12,17,13,14,17,17,18,17,17,14,15,36,16,15,11,15,12,32,16,16,16,16,16,K5
7,16,14,18,17,14,16,20,16,13,17,17,12,16,15,15,17,16,16,15,16,32,16,15,14,16,14,34,16,16,13,15,14,K5
7,16,14,18,17,14,16,20,16,13,17,17,12,16,15,15,17,16,16,15,16,32,16,15,14,16,14,34,16,16,13,15,14,K5
7,15,14,18,17,14,15,20,17,13,16,17,12,15,15,15,16,17,16,15,16,32,15,15,14,16,14,34,15,16,13,15,13,K5
7,15,14,18,17,14,15,20,17,13,16,17,12,15,15,15,16,17,16,15,16,32,15,15,14,16,14,34,15,16,13,15,13,K5
7,16,14,18,17,14,15,20,17,13,17,17,12,15,15,15,16,17,16,15,16,32,15,15,14,16,14,34,15,15,13,15,13,K5
7,16,14,18,17,14,15,20,17,13,17,17,12,15,15,15,16,17,16,15,16,32,15,15,14,16,14,34,15,15,13,15,13,K5
9,15,12,18,16,10,16,18,14,14,17,15,15,16,15,16,15,16,17,15,16,31,15,15,14,15,14,35,15,15,12,15,12,K5
9,15,12,18,16,10,16,18,14,14,17,15,15,16,15,16,15,16,17,15,16,31,15,15,14,15,14,35,15,15,12,15,12,K5
11,16,12,18,16,12,15,19,15,14,17,16,13,16,16,16,15,15,16,16,17,28,16,15,14,15,13,34,16,15,12,16,12,K5
11,16,12,18,16,12,15,19,15,14,17,16,13,16,16,16,15,15,16,16,17,28,16,15,14,15,13,34,16,15,12,16,12,K5
10,16,12,18,16,13,15,19,15,14,16,16,13,15,15,15,16,15,17,15,15,28,16,16,14,16,12,34,15,15,13,16,12,K5
12,16,16,20,15,23,14,15,16,16,16,15,12,16,16,15,16,15,15,15,15,31,16,15,15,16,15,32,16,16,15,16,15,K6
7,14,12,16,16,15,17,15,14,18,13,15,16,16,15,16,14,16,16,16,16,33,16,16,14,16,15,30,16,15,15,15,15,K6
6,13,11,17,17,15,15,16,15,15,14,16,16,16,14,16,15,17,16,16,15,33,16,16,15,16,15,31,16,16,15,15,15,K6
8,14,10,16,16,13,15,15,15,15,13,15,16,16,12,15,16,17,16,17,15,33,16,16,14,16,15,29,16,15,15,15,15,K6
6,13,11,17,17,15,14,15,14,14,14,17,16,16,13,15,16,17,16,16,15,33,16,16,15,15,15,30,16,16,15,16,15,K6
10,14,17,20,11,14,13,16,19,15,16,13,12,15,13,16,16,16,15,16,15,31,16,14,15,16,15,31,15,15,15,15,15,K6
12,16,15,19,15,21,14,15,16,17,15,15,12,16,15,15,17,15,16,14,15,31,16,17,16,16,15,32,16,15,15,16,15,K6
12,15,16,19,16,22,16,16,18,16,17,16,12,15,14,16,17,15,15,15,16,31,15,15,16,15,15,32,15,16,15,15,15,K6
13,14,16,19,16,19,15,16,17,16,16,16,11,16,15,15,15,17,16,15,14,31,15,15,16,16,16,33,15,16,15,15,15,K6
13,14,18,17,16,21,16,16,15,16,15,16,13,15,14,15,14,15,15,15,14,29,17,15,15,15,13,32,16,16,15,15,15,K6
12,12,18,14,15,18,13,17,13,17,13,16,12,14,16,16,16,17,16,14,17,33,15,15,15,16,15,31,16,16,16,16,16,K6
12,16,16,20,15,23,14,15,16,16,16,15,12,16,16,15,16,15,15,15,15,31,16,15,15,16,15,32,16,16,15,16,15,K6
7,14,12,16,16,15,17,15,14,18,13,15,16,16,15,16,14,16,16,16,16,33,16,16,14,16,15,30,16,15,15,15,15,K6
6,13,11,17,17,15,15,16,15,15,14,16,16,16,14,16,15,17,16,16,15,33,16,16,15,16,15,31,16,16,15,15,15,K6
8,14,10,16,16,13,15,15,15,15,13,15,16,16,12,15,16,17,16,17,15,33,16,16,14,16,15,29,16,15,15,15,15,K6
6,13,11,17,17,15,14,15,14,14,14,17,16,16,13,15,16,17,16,16,15,33,16,16,15,15,15,30,16,16,15,16,15,K6
10,14,17,20,11,14,13,16,19,15,16,13,12,15,13,16,16,16,15,16,15,31,16,14,15,16,15,31,15,15,15,15,15,K6
12,16,15,19,15,21,14,15,16,17,15,15,12,16,15,15,17,15,16,14,15,31,16,17,16,16,15,32,16,15,15,16,15,K6
12,15,16,19,16,22,16,16,18,16,17,16,12,15,14,16,17,15,15,15,16,31,15,15,16,15,15,32,15,16,15,15,15,K6
13,14,16,19,16,19,15,16,17,16,16,16,11,16,15,15,15,17,16,15,14,31,15,15,16,16,16,33,15,16,15,15,15,K6
13,14,18,17,16,21,16,16,15,16,15,16,13,15,14,15,14,15,15,15,14,29,17,15,15,15,13,32,16,16,15,15,15,K6
12,12,18,14,15,18,13,17,13,17,13,16,12,14,16,16,16,17,16,14,17,33,15,15,15,16,15,31,16,16,16,16,16,K6
12,12,18,14,15,18,13,17,13,17,13,16,12,14,16,16,16,17,16,14,17,33,15,15,15,16,15,31,16,16,16,16,16,K6
5,16,16,13,16,12,15,14,16,16,12,15,13,15,12,16,18,14,17,14,14,34,15,16,16,15,16,30,16,15,16,16,16,K6
