@relation dm_prak-weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter-D../irteera/ordenatuak/-weka.filters.unsupervised.attribute.RemoveType-Tstring

@attribute 'MPEG-7 Color Layout0' numeric
@attribute 'MPEG-7 Color Layout1' numeric
@attribute 'MPEG-7 Color Layout2' numeric
@attribute 'MPEG-7 Color Layout3' numeric
@attribute 'MPEG-7 Color Layout4' numeric
@attribute 'MPEG-7 Color Layout5' numeric
@attribute 'MPEG-7 Color Layout6' numeric
@attribute 'MPEG-7 Color Layout7' numeric
@attribute 'MPEG-7 Color Layout8' numeric
@attribute 'MPEG-7 Color Layout9' numeric
@attribute 'MPEG-7 Color Layout10' numeric
@attribute 'MPEG-7 Color Layout11' numeric
@attribute 'MPEG-7 Color Layout12' numeric
@attribute 'MPEG-7 Color Layout13' numeric
@attribute 'MPEG-7 Color Layout14' numeric
@attribute 'MPEG-7 Color Layout15' numeric
@attribute 'MPEG-7 Color Layout16' numeric
@attribute 'MPEG-7 Color Layout17' numeric
@attribute 'MPEG-7 Color Layout18' numeric
@attribute 'MPEG-7 Color Layout19' numeric
@attribute 'MPEG-7 Color Layout20' numeric
@attribute 'MPEG-7 Color Layout21' numeric
@attribute 'MPEG-7 Color Layout22' numeric
@attribute 'MPEG-7 Color Layout23' numeric
@attribute 'MPEG-7 Color Layout24' numeric
@attribute 'MPEG-7 Color Layout25' numeric
@attribute 'MPEG-7 Color Layout26' numeric
@attribute 'MPEG-7 Color Layout27' numeric
@attribute 'MPEG-7 Color Layout28' numeric
@attribute 'MPEG-7 Color Layout29' numeric
@attribute 'MPEG-7 Color Layout30' numeric
@attribute 'MPEG-7 Color Layout31' numeric
@attribute 'MPEG-7 Color Layout32' numeric
@attribute class {K1,K2,K3,K4,K5,K6,K7,K8}

@data
25,6,11,22,15,21,10,16,15,12,15,15,13,15,12,12,16,16,19,16,13,46,15,24,12,13,4,30,15,11,14,17,18,K5
36,24,16,28,9,24,20,19,15,14,14,17,7,12,11,16,17,15,16,14,15,45,18,22,20,15,12,24,14,10,9,16,14,K5
20,24,11,28,14,19,24,16,17,14,19,16,12,15,12,21,16,18,16,16,16,47,19,17,15,16,11,29,14,15,13,16,16,K5
28,17,17,24,16,23,15,12,18,15,17,15,12,16,19,15,15,14,15,15,16,45,18,15,4,15,6,32,15,15,19,16,19,K5
18,16,7,16,17,16,17,13,16,15,17,15,12,16,18,17,17,15,18,16,16,32,15,15,10,15,9,35,15,14,14,16,16,K5
18,16,7,16,17,16,17,13,16,15,17,15,12,16,18,17,17,15,18,16,16,32,15,15,10,15,9,35,15,14,14,16,16,K5
17,17,7,15,17,17,17,14,16,15,16,15,11,16,17,17,17,15,17,16,17,32,15,15,11,15,9,35,15,14,14,15,16,K5
17,17,7,15,17,17,17,14,16,15,16,15,11,16,17,17,17,15,17,16,17,32,15,15,11,15,9,35,15,14,14,15,16,K5
17,17,7,16,17,16,17,13,15,16,16,15,12,16,17,16,17,15,18,16,16,31,15,15,11,15,10,35,15,14,14,16,15,K5
17,17,7,16,17,16,17,13,15,16,16,15,12,16,17,16,17,15,18,16,16,31,15,15,11,15,10,35,15,14,14,16,15,K5
20,15,11,20,18,9,17,17,15,14,17,17,13,15,17,17,15,16,16,15,16,31,14,14,12,14,11,36,15,15,13,14,12,K5
20,15,11,20,18,9,17,17,15,14,17,17,13,15,17,17,15,16,16,15,16,31,14,14,12,14,11,36,15,15,13,14,12,K5
23,16,12,20,16,9,14,19,17,15,16,15,13,14,17,17,17,15,17,15,17,24,17,15,10,15,7,35,16,15,13,15,10,K5
23,16,12,20,16,9,14,19,17,15,16,15,13,14,17,17,17,15,17,15,17,24,17,15,10,15,7,35,16,15,13,15,10,K5
23,16,12,19,15,10,15,18,17,14,15,16,13,14,16,15,16,16,16,16,17,27,16,16,10,15,6,37,15,16,14,15,11,K5
23,16,12,19,15,10,15,18,17,14,15,16,13,14,16,15,16,16,16,16,17,27,16,16,10,15,6,37,15,16,14,15,11,K5
19,16,11,19,16,10,15,18,16,14,16,16,12,14,15,16,17,16,16,16,17,28,16,17,10,15,6,38,15,16,14,15,12,K5
19,16,11,19,16,10,15,18,16,14,16,16,12,14,15,16,17,16,16,16,17,28,16,17,10,15,6,38,15,16,14,15,12,K5
31,14,15,24,16,25,15,17,17,16,16,16,7,15,13,17,15,14,15,16,16,23,16,17,8,15,7,51,15,14,14,15,15,K5
31,14,15,24,16,25,15,17,17,16,16,16,7,15,13,17,15,14,15,16,16,23,16,17,8,15,7,51,15,14,14,15,15,K5
15,22,26,22,21,24,14,17,14,14,15,13,9,14,16,16,15,13,12,15,14,29,13,10,10,12,10,38,17,20,16,18,15,K5
15,22,26,22,21,24,14,17,14,14,15,13,9,14,16,16,15,13,12,15,14,29,13,10,10,12,10,38,17,20,16,18,15,K5
15,18,28,29,15,24,16,19,18,19,19,13,13,15,14,13,16,17,14,14,13,31,15,16,15,16,14,33,17,16,14,15,15,K5
15,18,28,29,15,24,16,19,18,19,19,13,13,15,14,13,16,17,14,14,13,31,15,16,15,16,14,33,17,16,14,15,15,K5
14,19,26,29,15,24,15,20,18,21,21,14,14,15,14,13,16,17,14,14,16,32,15,16,15,16,14,33,17,17,13,16,15,K5
14,19,26,29,15,24,15,20,18,21,21,14,14,15,14,13,16,17,14,14,16,32,15,16,15,16,14,33,17,17,13,16,15,K5
43,15,20,24,13,24,14,18,17,16,18,13,14,16,18,14,16,16,14,17,15,44,14,18,5,15,7,36,17,13,17,16,16,K5
19,13,17,28,14,26,16,15,15,15,21,17,18,16,19,16,15,17,14,17,16,39,14,16,13,16,13,33,15,14,14,16,16,K5
28,14,15,29,15,28,16,16,15,16,20,16,20,16,20,16,16,16,16,16,16,39,16,16,13,15,13,24,16,14,14,16,15,K5
29,15,17,18,17,15,14,15,15,15,18,16,12,17,11,14,15,14,14,17,16,48,14,15,7,15,5,32,18,15,21,16,20,K5
51,15,15,25,15,25,15,16,15,15,18,16,19,16,19,16,16,16,16,16,15,43,16,15,7,16,7,32,15,16,19,16,20,K5
23,19,17,6,14,7,14,14,15,14,13,17,12,16,13,15,16,16,15,15,16,44,15,15,6,15,6,35,15,15,20,15,19,K5
51,15,16,27,15,25,18,15,16,15,18,17,15,15,17,17,16,16,14,16,17,43,17,15,7,16,7,34,16,15,18,16,17,K5
7,18,19,23,14,22,18,16,16,17,17,16,15,15,18,17,15,16,15,15,16,37,17,20,16,14,13,32,15,13,13,16,15,K5
9,13,17,20,15,22,16,16,15,18,15,16,13,16,17,16,16,16,16,15,17,37,15,16,15,14,14,33,17,15,13,16,14,K5
8,13,16,20,8,14,15,17,16,12,16,14,13,15,13,15,16,17,15,15,13,39,15,16,8,14,9,37,16,15,15,16,14,K5
14,16,20,28,10,25,17,18,19,16,22,16,18,13,18,16,17,18,15,16,16,44,17,17,16,14,14,27,15,12,12,17,14,K5
11,22,17,15,14,19,17,13,17,15,16,15,14,14,16,16,15,16,15,15,16,41,16,17,8,15,7,38,15,15,17,16,15,K5
25,6,11,22,15,21,10,16,15,12,15,15,13,15,12,12,16,16,19,16,13,46,15,24,12,13,4,30,15,11,14,17,18,K5
36,24,16,28,9,24,20,19,15,14,14,17,7,12,11,16,17,15,16,14,15,45,18,22,20,15,12,24,14,10,9,16,14,K5
20,24,11,28,14,19,24,16,17,14,19,16,12,15,12,21,16,18,16,16,16,47,19,17,15,16,11,29,14,15,13,16,16,K5
28,17,17,24,16,23,15,12,18,15,17,15,12,16,19,15,15,14,15,15,16,45,18,15,4,15,6,32,15,15,19,16,19,K5
18,16,7,16,17,16,17,13,16,15,17,15,12,16,18,17,17,15,18,16,16,32,15,15,10,15,9,35,15,14,14,16,16,K5
18,16,7,16,17,16,17,13,16,15,17,15,12,16,18,17,17,15,18,16,16,32,15,15,10,15,9,35,15,14,14,16,16,K5
17,17,7,15,17,17,17,14,16,15,16,15,11,16,17,17,17,15,17,16,17,32,15,15,11,15,9,35,15,14,14,15,16,K5
17,17,7,15,17,17,17,14,16,15,16,15,11,16,17,17,17,15,17,16,17,32,15,15,11,15,9,35,15,14,14,15,16,K5
17,17,7,16,17,16,17,13,15,16,16,15,12,16,17,16,17,15,18,16,16,31,15,15,11,15,10,35,15,14,14,16,15,K5
17,17,7,16,17,16,17,13,15,16,16,15,12,16,17,16,17,15,18,16,16,31,15,15,11,15,10,35,15,14,14,16,15,K5
20,15,11,20,18,9,17,17,15,14,17,17,13,15,17,17,15,16,16,15,16,31,14,14,12,14,11,36,15,15,13,14,12,K5
20,15,11,20,18,9,17,17,15,14,17,17,13,15,17,17,15,16,16,15,16,31,14,14,12,14,11,36,15,15,13,14,12,K5
23,16,12,20,16,9,14,19,17,15,16,15,13,14,17,17,17,15,17,15,17,24,17,15,10,15,7,35,16,15,13,15,10,K5
23,16,12,20,16,9,14,19,17,15,16,15,13,14,17,17,17,15,17,15,17,24,17,15,10,15,7,35,16,15,13,15,10,K5
23,16,12,19,15,10,15,18,17,14,15,16,13,14,16,15,16,16,16,16,17,27,16,16,10,15,6,37,15,16,14,15,11,K5
26,19,18,21,17,23,14,17,18,17,17,15,12,16,17,14,15,15,14,17,16,29,18,14,5,16,3,17,15,16,21,15,22,K6
11,13,13,11,16,8,17,15,15,15,13,15,19,15,17,16,13,16,17,17,15,43,15,19,6,15,6,18,17,14,23,15,24,K6
11,12,11,11,17,7,16,16,15,14,14,15,19,15,15,16,15,17,17,17,15,45,16,17,6,15,6,16,17,15,23,15,24,K6
11,13,12,11,17,7,15,16,15,14,13,15,19,15,15,15,14,17,17,17,15,44,17,19,6,15,6,17,16,14,23,15,24,K6
11,12,11,11,17,7,15,16,14,13,14,17,18,16,13,16,16,17,17,16,15,48,15,17,6,15,6,15,18,16,24,15,23,K6
14,11,17,20,9,11,12,17,20,14,17,14,13,14,14,16,15,15,14,17,15,39,14,13,8,17,8,21,16,14,21,15,22,K6
24,13,20,24,18,23,14,15,13,17,18,17,13,17,14,15,13,15,13,14,13,37,17,16,9,17,6,22,15,13,21,15,22,K6
24,10,21,23,17,24,15,15,15,17,19,16,14,17,13,19,14,15,13,16,15,39,18,17,10,18,6,22,14,13,22,15,22,K6
21,10,24,21,16,21,13,18,15,17,17,16,11,17,16,16,12,16,14,16,13,38,18,16,8,17,7,22,15,13,23,15,21,K6
17,12,22,17,18,24,16,17,16,17,17,17,14,14,16,16,14,15,14,16,15,23,23,11,7,16,4,23,15,15,20,14,20,K6
13,12,11,20,12,20,13,17,15,12,16,14,13,14,14,16,16,16,15,15,16,50,14,10,10,16,6,20,16,19,16,16,19,K6
26,19,18,21,17,23,14,17,18,17,17,15,12,16,17,14,15,15,14,17,16,29,18,14,5,16,3,17,15,16,21,15,22,K6
11,13,13,11,16,8,17,15,15,15,13,15,19,15,17,16,13,16,17,17,15,43,15,19,6,15,6,18,17,14,23,15,24,K6
11,12,11,11,17,7,16,16,15,14,14,15,19,15,15,16,15,17,17,17,15,45,16,17,6,15,6,16,17,15,23,15,24,K6
11,13,12,11,17,7,15,16,15,14,13,15,19,15,15,15,14,17,17,17,15,44,17,19,6,15,6,17,16,14,23,15,24,K6
11,12,11,11,17,7,15,16,14,13,14,17,18,16,13,16,16,17,17,16,15,48,15,17,6,15,6,15,18,16,24,15,23,K6
14,11,17,20,9,11,12,17,20,14,17,14,13,14,14,16,15,15,14,17,15,39,14,13,8,17,8,21,16,14,21,15,22,K6
24,13,20,24,18,23,14,15,13,17,18,17,13,17,14,15,13,15,13,14,13,37,17,16,9,17,6,22,15,13,21,15,22,K6
24,10,21,23,17,24,15,15,15,17,19,16,14,17,13,19,14,15,13,16,15,39,18,17,10,18,6,22,14,13,22,15,22,K6
21,10,24,21,16,21,13,18,15,17,17,16,11,17,16,16,12,16,14,16,13,38,18,16,8,17,7,22,15,13,23,15,21,K6
17,12,22,17,18,24,16,17,16,17,17,17,14,14,16,16,14,15,14,16,15,23,23,11,7,16,4,23,15,15,20,14,20,K6
13,12,11,20,12,20,13,17,15,12,16,14,13,14,14,16,16,16,15,15,16,50,14,10,10,16,6,20,16,19,16,16,19,K6
13,12,11,20,12,20,13,17,15,12,16,14,13,14,14,16,16,16,15,15,16,50,14,10,10,16,6,20,16,19,16,16,19,K6
7,16,17,14,16,14,15,15,16,16,14,16,14,15,13,16,17,15,16,14,15,57,15,16,18,15,18,13,16,14,14,16,14,K6
