@attribute 'RGB Color Histogram55' numeric
@attribute 'RGB Color Histogram56' numeric
@attribute 'RGB Color Histogram57' numeric
@attribute 'RGB Color Histogram58' numeric
@attribute 'RGB Color Histogram59' numeric
@attribute 'RGB Color Histogram60' numeric
@attribute 'RGB Color Histogram61' numeric
@attribute 'RGB Color Histogram62' numeric
@attribute 'RGB Color Histogram63' numeric
@attribute class {K1,K2,K3,K4,K5,K6}

@data

255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,3,0,0,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,225,21,0,0,1,170,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,23,0,0,1,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,16,K2
123,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,178,18,0,0,0,255,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,K2
2,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,17,0,0,0,252,31,0,0,0,0,0,0,0,0,0,37,1,0,0,1,255,27,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,192,K2
255,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,254,64,0,0,0,0,0,0,0,0,0,57,11,0,0,1,255,42,0,0,1,37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,42,0,0,0,182,K2
109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,18,0,0,1,255,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,108,0,0,0,78,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0,0,0,211,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,132,0,0,0,2,0,0,0,0,0,0,0,0,0,0,176,56,0,0,0,58,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,0,0,0,57,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,10,0,0,16,84,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,24,0,0,0,93,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,158,K2
