@attribute 'Gabor Features51' numeric
@attribute 'Gabor Features52' numeric
@attribute 'Gabor Features53' numeric
@attribute 'Gabor Features54' numeric
@attribute 'Gabor Features55' numeric
@attribute 'Gabor Features56' numeric
@attribute 'Gabor Features57' numeric
@attribute 'Gabor Features58' numeric
@attribute 'Gabor Features59' numeric
@attribute class {K1,K2,K3,K4,K5,K6}

@data

4.489765,0.059544,4.491275,0.059564,4.491275,0.059564,4.489765,0.059544,4.491275,0.059564,4.491275,0.059564,4.639949,0.061536,4.641509,0.061556,4.641509,0.061556,4.639949,0.061536,4.641509,0.061556,4.641509,0.061556,4.635659,0.061479,4.637217,0.0615,4.637217,0.0615,4.635659,0.061479,4.637217,0.0615,4.637217,0.0615,4.623503,0.061318,4.625057,0.061338,4.625057,0.061338,4.623503,0.061318,4.625057,0.061338,4.625057,0.061338,4.588946,0.060859,4.590489,0.06088,4.590489,0.06088,4.588946,0.060859,4.590489,0.06088,4.590489,0.06088,K1
5.016828,0.045318,5.018515,0.045333,5.018515,0.045333,5.016828,0.045318,5.018515,0.045333,5.018515,0.045333,5.184643,0.046834,5.186385,0.046849,5.186385,0.046849,5.184643,0.046834,5.186385,0.046849,5.186385,0.046849,5.179849,0.04679,5.18159,0.046806,5.18159,0.046806,5.179849,0.04679,5.18159,0.046806,5.18159,0.046806,5.166266,0.046668,5.168002,0.046683,5.168002,0.046683,5.166266,0.046668,5.168002,0.046683,5.168002,0.046683,5.127652,0.046319,5.129376,0.046334,5.129376,0.046334,5.127652,0.046319,5.129376,0.046334,5.129376,0.046334,K1
5.443309,0.044019,5.445138,0.044034,5.445138,0.044034,5.443309,0.044019,5.445138,0.044034,5.445138,0.044034,5.625389,0.045491,5.62728,0.045507,5.62728,0.045507,5.625389,0.045491,5.62728,0.045507,5.62728,0.045507,5.620187,0.045449,5.622077,0.045465,5.622077,0.045465,5.620187,0.045449,5.622077,0.045465,5.622077,0.045465,5.60545,0.04533,5.607334,0.045345,5.607334,0.045345,5.60545,0.04533,5.607334,0.045345,5.607334,0.045345,5.563554,0.044991,5.565424,0.045006,5.565424,0.045006,5.563554,0.044991,5.565424,0.045006,5.565424,0.045006,K1
6.998465,0.041245,7.000817,0.041259,7.000817,0.041259,6.998465,0.041245,7.000817,0.041259,7.000817,0.041259,7.232565,0.042625,7.234996,0.042639,7.234996,0.042639,7.232565,0.042625,7.234996,0.042639,7.234996,0.042639,7.225878,0.042586,7.228307,0.0426,7.228307,0.0426,7.225878,0.042586,7.228307,0.0426,7.228307,0.0426,7.206929,0.042474,7.209352,0.042488,7.209352,0.042488,7.206929,0.042474,7.209352,0.042488,7.209352,0.042488,7.153064,0.042157,7.155468,0.042171,7.155468,0.042171,7.153064,0.042157,7.155468,0.042171,7.155468,0.042171,K1
6.589625,0.090598,6.59184,0.090629,6.59184,0.090629,6.589625,0.090598,6.59184,0.090629,6.59184,0.090629,6.810049,0.093629,6.812339,0.09366,6.812339,0.09366,6.810049,0.093629,6.812339,0.09366,6.812339,0.09366,6.803753,0.093542,6.80604,0.093574,6.80604,0.093574,6.803753,0.093542,6.80604,0.093574,6.80604,0.093574,6.785911,0.093297,6.788192,0.093328,6.788192,0.093328,6.785911,0.093297,6.788192,0.093328,6.788192,0.093328,6.735193,0.0926,6.737456,0.092631,6.737456,0.092631,6.735193,0.0926,6.737456,0.092631,6.737456,0.092631,K1
8.889445,0.086756,8.892433,0.086785,8.892433,0.086785,8.889445,0.086756,8.892433,0.086785,8.892433,0.086785,9.186799,0.089658,9.189887,0.089688,9.189887,0.089688,9.186799,0.089658,9.189887,0.089688,9.189887,0.089688,9.178304,0.089575,9.18139,0.089605,9.18139,0.089605,9.178304,0.089575,9.18139,0.089605,9.18139,0.089605,9.154236,0.08934,9.157314,0.08937,9.157314,0.08937,9.154236,0.08934,9.157314,0.08937,9.157314,0.08937,9.085816,0.088672,9.088871,0.088702,9.088871,0.088702,9.085816,0.088672,9.088871,0.088702,9.088871,0.088702,K1
11.686591,0.120419,11.690519,0.120459,11.690519,0.120459,11.686591,0.120419,11.690519,0.120459,11.690519,0.120459,12.07751,0.124447,12.08157,0.124489,12.08157,0.124489,12.07751,0.124447,12.08157,0.124489,12.08157,0.124489,12.066343,0.124332,12.070399,0.124373,12.070399,0.124373,12.066343,0.124332,12.070399,0.124373,12.070399,0.124373,12.034702,0.124006,12.038747,0.124047,12.038747,0.124047,12.034702,0.124006,12.038747,0.124047,12.038747,0.124047,11.944753,0.123079,11.948768,0.12312,11.948768,0.12312,11.944753,0.123079,11.948768,0.12312,11.948768,0.12312,K1
5.240543,0.084805,5.242305,0.084833,5.242305,0.084833,5.240543,0.084805,5.242305,0.084833,5.242305,0.084833,5.415841,0.087642,5.417661,0.087671,5.417661,0.087671,5.415841,0.087642,5.417661,0.087671,5.417661,0.087671,5.410833,0.087561,5.412652,0.08759,5.412652,0.08759,5.410833,0.087561,5.412652,0.08759,5.412652,0.08759,5.396644,0.087331,5.398458,0.08736,5.398458,0.08736,5.396644,0.087331,5.398458,0.08736,5.398458,0.08736,5.356309,0.086678,5.35811,0.086707,5.35811,0.086707,5.356309,0.086678,5.35811,0.086707,5.35811,0.086707,K1
5.707322,0.063551,5.709241,0.063573,5.709241,0.063573,5.707322,0.063551,5.709241,0.063573,5.709241,0.063573,5.898234,0.065677,5.900216,0.065699,5.900216,0.065699,5.898234,0.065677,5.900216,0.065699,5.900216,0.065699,5.89278,0.065616,5.894761,0.065639,5.894761,0.065639,5.89278,0.065616,5.894761,0.065639,5.894761,0.065639,5.877328,0.065444,5.879303,0.065466,5.879303,0.065466,5.877328,0.065444,5.879303,0.065466,5.879303,0.065466,5.8334,0.064955,5.83536,0.064977,5.83536,0.064977,5.8334,0.064955,5.83536,0.064977,5.83536,0.064977,K1
6.179777,0.055368,6.181854,0.055386,6.181854,0.055386,6.179777,0.055368,6.181854,0.055386,6.181854,0.055386,6.386492,0.05722,6.388639,0.057239,6.388639,0.057239,6.386492,0.05722,6.388639,0.057239,6.388639,0.057239,6.380587,0.057167,6.382732,0.057186,6.382732,0.057186,6.380587,0.057167,6.382732,0.057186,6.382732,0.057186,6.363855,0.057017,6.365994,0.057036,6.365994,0.057036,6.363855,0.057017,6.365994,0.057036,6.365994,0.057036,6.316291,0.056591,6.318414,0.05661,6.318414,0.05661,6.316291,0.056591,6.318414,0.05661,6.318414,0.05661,K1
4.405245,0.051303,4.406726,0.05132,4.406726,0.05132,4.405245,0.051303,4.406726,0.05132,4.406726,0.05132,4.552602,0.053019,4.554132,0.053037,4.554132,0.053037,4.552602,0.053019,4.554132,0.053037,4.554132,0.053037,4.548392,0.05297,4.549921,0.052988,4.549921,0.052988,4.548392,0.05297,4.549921,0.052988,4.549921,0.052988,4.536465,0.052831,4.53799,0.052849,4.53799,0.052849,4.536465,0.052831,4.53799,0.052849,4.53799,0.052849,4.502559,0.052436,4.504072,0.052454,4.504072,0.052454,4.502559,0.052436,4.504072,0.052454,4.504072,0.052454,K1
