@attribute 'Gabor Features51' numeric
@attribute 'Gabor Features52' numeric
@attribute 'Gabor Features53' numeric
@attribute 'Gabor Features54' numeric
@attribute 'Gabor Features55' numeric
@attribute 'Gabor Features56' numeric
@attribute 'Gabor Features57' numeric
@attribute 'Gabor Features58' numeric
@attribute 'Gabor Features59' numeric
@attribute class {K1,K2,K3,K4,K5,K6,K7,K8}

@data

1.399461,0.041686,1.399931,0.0417,1.399931,0.0417,1.399461,0.041686,1.399931,0.0417,1.399931,0.0417,1.446273,0.043081,1.446759,0.043095,1.446759,0.043095,1.446273,0.043081,1.446759,0.043095,1.446759,0.043095,1.444936,0.043041,1.445421,0.043055,1.445421,0.043055,1.444936,0.043041,1.445421,0.043055,1.445421,0.043055,1.441147,0.042928,1.441631,0.042942,1.441631,0.042942,1.441147,0.042928,1.441631,0.042942,1.441631,0.042942,1.430375,0.042607,1.430856,0.042621,1.430856,0.042621,1.430375,0.042607,1.430856,0.042621,1.430856,0.042621,K2
1.131897,0.027506,1.132278,0.027515,1.132278,0.027515,1.131897,0.027506,1.132278,0.027515,1.132278,0.027515,1.169759,0.028426,1.170152,0.028435,1.170152,0.028435,1.169759,0.028426,1.170152,0.028435,1.170152,0.028435,1.168678,0.0284,1.169071,0.028409,1.169071,0.028409,1.168678,0.0284,1.169071,0.028409,1.169071,0.028409,1.165613,0.028325,1.166005,0.028335,1.166005,0.028335,1.165613,0.028325,1.166005,0.028335,1.166005,0.028335,1.156901,0.028113,1.15729,0.028123,1.15729,0.028123,1.156901,0.028113,1.15729,0.028123,1.15729,0.028123,K2
1.475741,0.035683,1.476238,0.035695,1.476238,0.035695,1.475741,0.035683,1.476238,0.035695,1.476238,0.035695,1.525105,0.036877,1.525618,0.036889,1.525618,0.036889,1.525105,0.036877,1.525618,0.036889,1.525618,0.036889,1.523695,0.036843,1.524207,0.036855,1.524207,0.036855,1.523695,0.036843,1.524207,0.036855,1.524207,0.036855,1.5197,0.036746,1.520211,0.036759,1.520211,0.036759,1.5197,0.036746,1.520211,0.036759,1.520211,0.036759,1.508341,0.036472,1.508848,0.036484,1.508848,0.036484,1.508341,0.036472,1.508848,0.036484,1.508848,0.036484,K2
1.458649,0.051095,1.459139,0.051112,1.459139,0.051112,1.458649,0.051095,1.459139,0.051112,1.459139,0.051112,1.507441,0.052804,1.507948,0.052822,1.507948,0.052822,1.507441,0.052804,1.507948,0.052822,1.507948,0.052822,1.506047,0.052755,1.506554,0.052773,1.506554,0.052773,1.506047,0.052755,1.506554,0.052773,1.506554,0.052773,1.502098,0.052617,1.502603,0.052634,1.502603,0.052634,1.502098,0.052617,1.502603,0.052634,1.502603,0.052634,1.490871,0.052223,1.491372,0.052241,1.491372,0.052241,1.490871,0.052223,1.491372,0.052241,1.491372,0.052241,K2
1.546259,0.037639,1.546779,0.037652,1.546779,0.037652,1.546259,0.037639,1.546779,0.037652,1.546779,0.037652,1.597982,0.038898,1.598519,0.038911,1.598519,0.038911,1.597982,0.038898,1.598519,0.038911,1.598519,0.038911,1.596504,0.038862,1.597041,0.038875,1.597041,0.038875,1.596504,0.038862,1.597041,0.038875,1.597041,0.038875,1.592318,0.03876,1.592853,0.038773,1.592853,0.038773,1.592318,0.03876,1.592853,0.038773,1.592853,0.038773,1.580417,0.038471,1.580948,0.038484,1.580948,0.038484,1.580417,0.038471,1.580948,0.038484,1.580948,0.038484,K2
1.63021,0.04158,1.630758,0.041594,1.630758,0.041594,1.63021,0.04158,1.630758,0.041594,1.630758,0.041594,1.684741,0.042971,1.685307,0.042986,1.685307,0.042986,1.684741,0.042971,1.685307,0.042986,1.685307,0.042986,1.683183,0.042932,1.683749,0.042946,1.683749,0.042946,1.683183,0.042932,1.683749,0.042946,1.683749,0.042946,1.678769,0.042819,1.679333,0.042833,1.679333,0.042833,1.678769,0.042819,1.679333,0.042833,1.679333,0.042833,1.666222,0.042499,1.666782,0.042513,1.666782,0.042513,1.666222,0.042499,1.666782,0.042513,1.666782,0.042513,K2
0.946772,0.027866,0.94709,0.027875,0.94709,0.027875,0.946772,0.027866,0.94709,0.027875,0.94709,0.027875,0.978442,0.028798,0.978771,0.028808,0.978771,0.028808,0.978442,0.028798,0.978771,0.028808,0.978771,0.028808,0.977537,0.028771,0.977866,0.028781,0.977866,0.028781,0.977537,0.028771,0.977866,0.028781,0.977866,0.028781,0.974974,0.028696,0.975301,0.028706,0.975301,0.028706,0.974974,0.028696,0.975301,0.028706,0.975301,0.028706,0.967687,0.028482,0.968012,0.028491,0.968012,0.028491,0.967687,0.028482,0.968012,0.028491,0.968012,0.028491,K2
1.746965,0.041373,1.747552,0.041387,1.747552,0.041387,1.746965,0.041373,1.747552,0.041387,1.747552,0.041387,1.805401,0.042757,1.806008,0.042771,1.806008,0.042771,1.805401,0.042757,1.806008,0.042771,1.806008,0.042771,1.803732,0.042717,1.804338,0.042731,1.804338,0.042731,1.803732,0.042717,1.804338,0.042731,1.804338,0.042731,1.799002,0.042605,1.799607,0.042619,1.799607,0.042619,1.799002,0.042605,1.799607,0.042619,1.799607,0.042619,1.785556,0.042287,1.786156,0.042301,1.786156,0.042301,1.785556,0.042287,1.786156,0.042301,1.786156,0.042301,K2
1.093132,0.02771,1.0935,0.027719,1.0935,0.027719,1.093132,0.02771,1.0935,0.027719,1.0935,0.027719,1.129698,0.028637,1.130077,0.028646,1.130077,0.028646,1.129698,0.028637,1.130077,0.028646,1.130077,0.028646,1.128653,0.02861,1.129032,0.02862,1.129032,0.02862,1.128653,0.02861,1.129032,0.02862,1.129032,0.02862,1.125693,0.028535,1.126072,0.028545,1.126072,0.028545,1.125693,0.028535,1.126072,0.028545,1.126072,0.028545,1.11728,0.028322,1.117655,0.028332,1.117655,0.028332,1.11728,0.028322,1.117655,0.028332,1.117655,0.028332,K2
1.878818,0.050132,1.87945,0.050149,1.87945,0.050149,1.878818,0.050132,1.87945,0.050149,1.87945,0.050149,1.941665,0.051809,1.942318,0.051826,1.942318,0.051826,1.941665,0.051809,1.942318,0.051826,1.942318,0.051826,1.93987,0.051761,1.940522,0.051778,1.940522,0.051778,1.93987,0.051761,1.940522,0.051778,1.940522,0.051778,1.934783,0.051625,1.935433,0.051643,1.935433,0.051643,1.934783,0.051625,1.935433,0.051643,1.935433,0.051643,1.920322,0.051239,1.920967,0.051257,1.920967,0.051257,1.920322,0.051239,1.920967,0.051257,1.920967,0.051257,K2
1.268571,0.035208,1.268998,0.03522,1.268998,0.03522,1.268571,0.035208,1.268998,0.03522,1.268998,0.03522,1.311005,0.036386,1.311446,0.036398,1.311446,0.036398,1.311005,0.036386,1.311446,0.036398,1.311446,0.036398,1.309793,0.036352,1.310234,0.036364,1.310234,0.036364,1.309793,0.036352,1.310234,0.036364,1.310234,0.036364,1.306359,0.036257,1.306798,0.036269,1.306798,0.036269,1.306359,0.036257,1.306798,0.036269,1.306798,0.036269,1.296595,0.035986,1.297031,0.035998,1.297031,0.035998,1.296595,0.035986,1.297031,0.035998,1.297031,0.035998,K2
1.835013,0.049247,1.83563,0.049263,1.83563,0.049263,1.835013,0.049247,1.83563,0.049263,1.83563,0.049263,1.896395,0.050894,1.897032,0.050911,1.897032,0.050911,1.896395,0.050894,1.897032,0.050911,1.897032,0.050911,1.894641,0.050847,1.895278,0.050864,1.895278,0.050864,1.894641,0.050847,1.895278,0.050864,1.895278,0.050864,1.889673,0.050714,1.890308,0.050731,1.890308,0.050731,1.889673,0.050714,1.890308,0.050731,1.890308,0.050731,1.875549,0.050335,1.87618,0.050352,1.87618,0.050352,1.875549,0.050335,1.87618,0.050352,1.87618,0.050352,K2
2.607748,0.062997,2.608625,0.063019,2.608625,0.063019,2.607748,0.062997,2.608625,0.063019,2.608625,0.063019,2.694978,0.065105,2.695884,0.065127,2.695884,0.065127,2.694978,0.065105,2.695884,0.065127,2.695884,0.065127,2.692486,0.065045,2.693391,0.065066,2.693391,0.065066,2.692486,0.065045,2.693391,0.065066,2.693391,0.065066,2.685426,0.064874,2.686328,0.064896,2.686328,0.064896,2.685426,0.064874,2.686328,0.064896,2.686328,0.064896,2.665354,0.064389,2.66625,0.064411,2.66625,0.064411,2.665354,0.064389,2.66625,0.064411,2.66625,0.064411,K2
2.75001,0.062796,2.750935,0.062817,2.750935,0.062817,2.75001,0.062796,2.750935,0.062817,2.750935,0.062817,2.841999,0.064897,2.842954,0.064918,2.842954,0.064918,2.841999,0.064897,2.842954,0.064918,2.842954,0.064918,2.839371,0.064837,2.840326,0.064858,2.840326,0.064858,2.839371,0.064837,2.840326,0.064858,2.840326,0.064858,2.831926,0.064667,2.832877,0.064688,2.832877,0.064688,2.831926,0.064667,2.832877,0.064688,2.832877,0.064688,2.810759,0.064183,2.811704,0.064205,2.811704,0.064205,2.810759,0.064183,2.811704,0.064205,2.811704,0.064205,K2
1.103497,0.025484,1.103868,0.025492,1.103868,0.025492,1.103497,0.025484,1.103868,0.025492,1.103868,0.025492,1.140409,0.026336,1.140793,0.026345,1.140793,0.026345,1.140409,0.026336,1.140793,0.026345,1.140793,0.026345,1.139355,0.026312,1.139738,0.026321,1.139738,0.026321,1.139355,0.026312,1.139738,0.026321,1.139738,0.026321,1.136367,0.026243,1.136749,0.026251,1.136749,0.026251,1.136367,0.026243,1.136749,0.026251,1.136749,0.026251,1.127874,0.026047,1.128253,0.026055,1.128253,0.026055,1.127874,0.026047,1.128253,0.026055,1.128253,0.026055,K2
1.473112,0.039863,1.473607,0.039876,1.473607,0.039876,1.473112,0.039863,1.473607,0.039876,1.473607,0.039876,1.522388,0.041196,1.5229,0.04121,1.5229,0.04121,1.522388,0.041196,1.5229,0.04121,1.5229,0.04121,1.52098,0.041158,1.521491,0.041172,1.521491,0.041172,1.52098,0.041158,1.521491,0.041172,1.521491,0.041172,1.516992,0.04105,1.517502,0.041064,1.517502,0.041064,1.516992,0.04105,1.517502,0.041064,1.517502,0.041064,1.505654,0.040744,1.50616,0.040757,1.50616,0.040757,1.505654,0.040744,1.50616,0.040757,1.50616,0.040757,K2
3.064162,0.074644,3.065192,0.074669,3.065192,0.074669,3.064162,0.074644,3.065192,0.074669,3.065192,0.074669,3.166659,0.077141,3.167723,0.077167,3.167723,0.077167,3.166659,0.077141,3.167723,0.077167,3.167723,0.077167,3.163731,0.07707,3.164795,0.077095,3.164795,0.077095,3.163731,0.07707,3.164795,0.077095,3.164795,0.077095,3.155435,0.076867,3.156496,0.076893,3.156496,0.076893,3.155435,0.076867,3.156496,0.076893,3.156496,0.076893,3.131851,0.076293,3.132903,0.076319,3.132903,0.076319,3.131851,0.076293,3.132903,0.076319,3.132903,0.076319,K2
1.829009,0.054214,1.829623,0.054232,1.829623,0.054232,1.829009,0.054214,1.829623,0.054232,1.829623,0.054232,1.890189,0.056027,1.890825,0.056046,1.890825,0.056046,1.890189,0.056027,1.890825,0.056046,1.890825,0.056046,1.888442,0.055975,1.889077,0.055994,1.889077,0.055994,1.888442,0.055975,1.889077,0.055994,1.889077,0.055994,1.88349,0.055829,1.884123,0.055847,1.884123,0.055847,1.88349,0.055829,1.884123,0.055847,1.884123,0.055847,1.869412,0.055411,1.870041,0.05543,1.870041,0.05543,1.869412,0.055411,1.870041,0.05543,1.870041,0.05543,K2
0.629311,0.013001,0.629523,0.013005,0.629523,0.013005,0.629311,0.013001,0.629523,0.013005,0.629523,0.013005,0.650362,0.013436,0.650581,0.01344,0.650581,0.01344,0.650362,0.013436,0.650581,0.01344,0.650581,0.01344,0.649761,0.013423,0.649979,0.013428,0.649979,0.013428,0.649761,0.013423,0.649979,0.013428,0.649979,0.013428,0.648057,0.013388,0.648275,0.013393,0.648275,0.013393,0.648057,0.013388,0.648275,0.013393,0.648275,0.013393,0.643213,0.013288,0.643429,0.013292,0.643429,0.013292,0.643213,0.013288,0.643429,0.013292,0.643429,0.013292,K2
2.291274,0.060387,2.292044,0.060407,2.292044,0.060407,2.291274,0.060387,2.292044,0.060407,2.292044,0.060407,2.367917,0.062407,2.368713,0.062428,2.368713,0.062428,2.367917,0.062407,2.368713,0.062428,2.368713,0.062428,2.365728,0.062349,2.366523,0.06237,2.366523,0.06237,2.365728,0.062349,2.366523,0.06237,2.366523,0.06237,2.359524,0.062186,2.360317,0.062207,2.360317,0.062207,2.359524,0.062186,2.360317,0.062207,2.360317,0.062207,2.341889,0.061721,2.342676,0.061742,2.342676,0.061742,2.341889,0.061721,2.342676,0.061742,2.342676,0.061742,K2
4.166651,0.096748,4.168052,0.09678,4.168052,0.09678,4.166651,0.096748,4.168052,0.09678,4.168052,0.09678,4.306027,0.099984,4.307474,0.100018,4.307474,0.100018,4.306027,0.099984,4.307474,0.100018,4.307474,0.100018,4.302045,0.099892,4.303491,0.099925,4.303491,0.099925,4.302045,0.099892,4.303491,0.099925,4.303491,0.099925,4.290764,0.09963,4.292206,0.099663,4.292206,0.099663,4.290764,0.09963,4.292206,0.099663,4.292206,0.099663,4.258694,0.098885,4.260126,0.098918,4.260126,0.098918,4.258694,0.098885,4.260126,0.098918,4.260126,0.098918,K2
1.995332,0.0548,1.996003,0.054818,1.996003,0.054818,1.995332,0.0548,1.996003,0.054818,1.996003,0.054818,2.062076,0.056633,2.06277,0.056652,2.06277,0.056652,2.062076,0.056633,2.06277,0.056652,2.06277,0.056652,2.06017,0.05658,2.060862,0.056599,2.060862,0.056599,2.06017,0.05658,2.060862,0.056599,2.060862,0.056599,2.054767,0.056432,2.055458,0.056451,2.055458,0.056451,2.054767,0.056432,2.055458,0.056451,2.055458,0.056451,2.03941,0.05601,2.040095,0.056029,2.040095,0.056029,2.03941,0.05601,2.040095,0.056029,2.040095,0.056029,K2
3.86865,0.089001,3.86995,0.089031,3.86995,0.089031,3.86865,0.089001,3.86995,0.089031,3.86995,0.089031,3.998057,0.091978,3.999401,0.092009,3.999401,0.092009,3.998057,0.091978,3.999401,0.092009,3.999401,0.092009,3.99436,0.091893,3.995703,0.091924,3.995703,0.091924,3.99436,0.091893,3.995703,0.091924,3.995703,0.091924,3.983886,0.091652,3.985225,0.091683,3.985225,0.091683,3.983886,0.091652,3.985225,0.091683,3.985225,0.091683,3.95411,0.090967,3.955439,0.090998,3.955439,0.090998,3.95411,0.090967,3.955439,0.090998,3.955439,0.090998,K2
4.259564,0.091339,4.260996,0.09137,4.260996,0.09137,4.259564,0.091339,4.260996,0.09137,4.260996,0.09137,4.402048,0.094394,4.403528,0.094426,4.403528,0.094426,4.402048,0.094394,4.403528,0.094426,4.403528,0.094426,4.397978,0.094307,4.399456,0.094339,4.399456,0.094339,4.397978,0.094307,4.399456,0.094339,4.399456,0.094339,4.386445,0.09406,4.387919,0.094091,4.387919,0.094091,4.386445,0.09406,4.387919,0.094091,4.387919,0.094091,4.35366,0.093357,4.355123,0.093388,4.355123,0.093388,4.35366,0.093357,4.355123,0.093388,4.355123,0.093388,K2
1.66194,0.052429,1.662499,0.052446,1.662499,0.052446,1.66194,0.052429,1.662499,0.052446,1.662499,0.052446,1.717533,0.054183,1.71811,0.054201,1.71811,0.054201,1.717533,0.054183,1.71811,0.054201,1.71811,0.054201,1.715945,0.054132,1.716521,0.054151,1.716521,0.054151,1.715945,0.054132,1.716521,0.054151,1.716521,0.054151,1.711445,0.053991,1.71202,0.054009,1.71202,0.054009,1.711445,0.053991,1.71202,0.054009,1.71202,0.054009,1.698653,0.053587,1.699224,0.053605,1.699224,0.053605,1.698653,0.053587,1.699224,0.053605,1.699224,0.053605,K2
2.515646,0.057123,2.516491,0.057142,2.516491,0.057142,2.515646,0.057123,2.516491,0.057142,2.516491,0.057142,2.599795,0.059034,2.600669,0.059054,2.600669,0.059054,2.599795,0.059034,2.600669,0.059054,2.600669,0.059054,2.597391,0.058979,2.598264,0.058999,2.598264,0.058999,2.597391,0.058979,2.598264,0.058999,2.598264,0.058999,2.59058,0.058825,2.591451,0.058845,2.591451,0.058845,2.59058,0.058825,2.591451,0.058845,2.591451,0.058845,2.571217,0.058385,2.572082,0.058405,2.572082,0.058405,2.571217,0.058385,2.572082,0.058405,2.572082,0.058405,K2
1.209821,0.038561,1.210228,0.038574,1.210228,0.038574,1.209821,0.038561,1.210228,0.038574,1.210228,0.038574,1.25029,0.039851,1.25071,0.039864,1.25071,0.039864,1.25029,0.039851,1.25071,0.039864,1.25071,0.039864,1.249134,0.039814,1.249554,0.039828,1.249554,0.039828,1.249134,0.039814,1.249554,0.039828,1.249554,0.039828,1.245859,0.03971,1.246277,0.039723,1.246277,0.039723,1.245859,0.03971,1.246277,0.039723,1.246277,0.039723,1.236547,0.039413,1.236963,0.039426,1.236963,0.039426,1.236547,0.039413,1.236963,0.039426,1.236963,0.039426,K2
2.635074,0.062344,2.63596,0.062365,2.63596,0.062365,2.635074,0.062344,2.63596,0.062365,2.63596,0.062365,2.723218,0.064429,2.724133,0.064451,2.724133,0.064451,2.723218,0.064429,2.724133,0.064451,2.724133,0.064451,2.7207,0.06437,2.721615,0.064391,2.721615,0.064391,2.7207,0.06437,2.721615,0.064391,2.721615,0.064391,2.713566,0.064201,2.714478,0.064223,2.714478,0.064223,2.713566,0.064201,2.714478,0.064223,2.714478,0.064223,2.693284,0.063721,2.694189,0.063743,2.694189,0.063743,2.693284,0.063721,2.694189,0.063743,2.694189,0.063743,K2
1.811127,0.054368,1.811736,0.054386,1.811736,0.054386,1.811127,0.054368,1.811736,0.054386,1.811736,0.054386,1.87171,0.056186,1.872339,0.056205,1.872339,0.056205,1.87171,0.056186,1.872339,0.056205,1.872339,0.056205,1.869979,0.056134,1.870608,0.056153,1.870608,0.056153,1.869979,0.056134,1.870608,0.056153,1.870608,0.056153,1.865076,0.055987,1.865703,0.056006,1.865703,0.056006,1.865076,0.055987,1.865703,0.056006,1.865703,0.056006,1.851136,0.055569,1.851758,0.055587,1.851758,0.055587,1.851136,0.055569,1.851758,0.055587,1.851758,0.055587,K2
2.461059,0.077184,2.461886,0.07721,2.461886,0.07721,2.461059,0.077184,2.461886,0.07721,2.461886,0.07721,2.543382,0.079766,2.544237,0.079793,2.544237,0.079793,2.543382,0.079766,2.544237,0.079793,2.544237,0.079793,2.541031,0.079692,2.541885,0.079719,2.541885,0.079719,2.541031,0.079692,2.541885,0.079719,2.541885,0.079719,2.534367,0.079483,2.535219,0.07951,2.535219,0.07951,2.534367,0.079483,2.535219,0.07951,2.535219,0.07951,2.515425,0.078889,2.516271,0.078916,2.516271,0.078916,2.515425,0.078889,2.516271,0.078916,2.516271,0.078916,K2
1.584958,0.04678,1.585491,0.046795,1.585491,0.046795,1.584958,0.04678,1.585491,0.046795,1.585491,0.046795,1.637976,0.048344,1.638526,0.048361,1.638526,0.048361,1.637976,0.048344,1.638526,0.048361,1.638526,0.048361,1.636461,0.0483,1.637011,0.048316,1.637011,0.048316,1.636461,0.0483,1.637011,0.048316,1.637011,0.048316,1.63217,0.048173,1.632718,0.048189,1.632718,0.048189,1.63217,0.048173,1.632718,0.048189,1.632718,0.048189,1.619971,0.047813,1.620515,0.047829,1.620515,0.047829,1.619971,0.047813,1.620515,0.047829,1.620515,0.047829,K2
2.904303,0.081639,2.905279,0.081666,2.905279,0.081666,2.904303,0.081639,2.905279,0.081666,2.905279,0.081666,3.001453,0.08437,3.002462,0.084398,3.002462,0.084398,3.001453,0.08437,3.002462,0.084398,3.002462,0.084398,2.998678,0.084292,2.999686,0.08432,2.999686,0.08432,2.998678,0.084292,2.999686,0.08432,2.999686,0.08432,2.990814,0.08407,2.99182,0.084099,2.99182,0.084099,2.990814,0.08407,2.99182,0.084099,2.99182,0.084099,2.968461,0.083442,2.969458,0.08347,2.969458,0.08347,2.968461,0.083442,2.969458,0.08347,2.969458,0.08347,K2
2.845509,0.073178,2.846466,0.073203,2.846466,0.073203,2.845509,0.073178,2.846466,0.073203,2.846466,0.073203,2.940692,0.075626,2.941681,0.075651,2.941681,0.075651,2.940692,0.075626,2.941681,0.075651,2.941681,0.075651,2.937973,0.075556,2.938961,0.075581,2.938961,0.075581,2.937973,0.075556,2.938961,0.075581,2.938961,0.075581,2.930269,0.075358,2.931254,0.075383,2.931254,0.075383,2.930269,0.075358,2.931254,0.075383,2.931254,0.075383,2.908368,0.074795,2.909346,0.07482,2.909346,0.07482,2.908368,0.074795,2.909346,0.07482,2.909346,0.07482,K2
2.761712,0.071263,2.762641,0.071287,2.762641,0.071287,2.761712,0.071263,2.762641,0.071287,2.762641,0.071287,2.854092,0.073647,2.855052,0.073672,2.855052,0.073672,2.854092,0.073647,2.855052,0.073672,2.855052,0.073672,2.851453,0.073579,2.852412,0.073604,2.852412,0.073604,2.851453,0.073579,2.852412,0.073604,2.852412,0.073604,2.843976,0.073386,2.844932,0.073411,2.844932,0.073411,2.843976,0.073386,2.844932,0.073411,2.844932,0.073411,2.82272,0.072837,2.823668,0.072862,2.823668,0.072862,2.82272,0.072837,2.823668,0.072862,2.823668,0.072862,K2
2.273589,0.067294,2.274354,0.067316,2.274354,0.067316,2.273589,0.067294,2.274354,0.067316,2.274354,0.067316,2.349642,0.069545,2.350431,0.069568,2.350431,0.069568,2.349642,0.069545,2.350431,0.069568,2.350431,0.069568,2.347469,0.06948,2.348258,0.069504,2.348258,0.069504,2.347469,0.06948,2.348258,0.069504,2.348258,0.069504,2.341313,0.069298,2.3421,0.069321,2.3421,0.069321,2.341313,0.069298,2.3421,0.069321,2.3421,0.069321,2.323814,0.06878,2.324595,0.068803,2.324595,0.068803,2.323814,0.06878,2.324595,0.068803,2.324595,0.068803,K2
2.61327,0.063602,2.614149,0.063624,2.614149,0.063624,2.61327,0.063602,2.614149,0.063624,2.614149,0.063624,2.700685,0.06573,2.701593,0.065752,2.701593,0.065752,2.700685,0.06573,2.701593,0.065752,2.701593,0.065752,2.698188,0.065669,2.699095,0.065691,2.699095,0.065691,2.698188,0.065669,2.699095,0.065691,2.699095,0.065691,2.691112,0.065497,2.692017,0.065519,2.692017,0.065519,2.691112,0.065497,2.692017,0.065519,2.692017,0.065519,2.670999,0.065007,2.671896,0.065029,2.671896,0.065029,2.670999,0.065007,2.671896,0.065029,2.671896,0.065029,K2
1.677455,0.046398,1.678019,0.046414,1.678019,0.046414,1.677455,0.046398,1.678019,0.046414,1.678019,0.046414,1.733566,0.04795,1.734149,0.047966,1.734149,0.047966,1.733566,0.04795,1.734149,0.047966,1.734149,0.047966,1.731963,0.047906,1.732546,0.047922,1.732546,0.047922,1.731963,0.047906,1.732546,0.047922,1.732546,0.047922,1.727422,0.04778,1.728002,0.047796,1.728002,0.047796,1.727422,0.04778,1.728002,0.047796,1.728002,0.047796,1.714511,0.047423,1.715087,0.047439,1.715087,0.047439,1.714511,0.047423,1.715087,0.047439,1.715087,0.047439,K2
1.255051,0.030031,1.255473,0.030041,1.255473,0.030041,1.255051,0.030031,1.255473,0.030041,1.255473,0.030041,1.297033,0.031035,1.297469,0.031046,1.297469,0.031046,1.297033,0.031035,1.297469,0.031046,1.297469,0.031046,1.295833,0.031007,1.296269,0.031017,1.296269,0.031017,1.295833,0.031007,1.296269,0.031017,1.296269,0.031017,1.292435,0.030925,1.29287,0.030936,1.29287,0.030936,1.292435,0.030925,1.29287,0.030936,1.29287,0.030936,1.282775,0.030694,1.283207,0.030705,1.283207,0.030705,1.282775,0.030694,1.283207,0.030705,1.283207,0.030705,K2
1.487991,0.037754,1.488491,0.037767,1.488491,0.037767,1.487991,0.037754,1.488491,0.037767,1.488491,0.037767,1.537765,0.039017,1.538282,0.03903,1.538282,0.03903,1.537765,0.039017,1.538282,0.03903,1.538282,0.03903,1.536343,0.038981,1.536859,0.038994,1.536859,0.038994,1.536343,0.038981,1.536859,0.038994,1.536859,0.038994,1.532314,0.038878,1.532829,0.038892,1.532829,0.038892,1.532314,0.038878,1.532829,0.038892,1.532829,0.038892,1.520861,0.038588,1.521373,0.038601,1.521373,0.038601,1.520861,0.038588,1.521373,0.038601,1.521373,0.038601,K2
1.033571,0.026381,1.033919,0.026389,1.033919,0.026389,1.033571,0.026381,1.033919,0.026389,1.033919,0.026389,1.068144,0.027263,1.068504,0.027272,1.068504,0.027272,1.068144,0.027263,1.068504,0.027272,1.068504,0.027272,1.067157,0.027238,1.067516,0.027247,1.067516,0.027247,1.067157,0.027238,1.067516,0.027247,1.067516,0.027247,1.064358,0.027166,1.064716,0.027176,1.064716,0.027176,1.064358,0.027166,1.064716,0.027176,1.064716,0.027176,1.056403,0.026963,1.056758,0.026972,1.056758,0.026972,1.056403,0.026963,1.056758,0.026972,1.056758,0.026972,K2
1.274159,0.035321,1.274588,0.035333,1.274588,0.035333,1.274159,0.035321,1.274588,0.035333,1.274588,0.035333,1.31678,0.036503,1.317223,0.036515,1.317223,0.036515,1.31678,0.036503,1.317223,0.036515,1.317223,0.036515,1.315563,0.036469,1.316005,0.036481,1.316005,0.036481,1.315563,0.036469,1.316005,0.036481,1.316005,0.036481,1.312113,0.036373,1.312554,0.036386,1.312554,0.036386,1.312113,0.036373,1.312554,0.036386,1.312554,0.036386,1.302306,0.036101,1.302744,0.036114,1.302744,0.036114,1.302306,0.036101,1.302744,0.036114,1.302744,0.036114,K2
2.383639,0.068425,2.38444,0.068448,2.38444,0.068448,2.383639,0.068425,2.38444,0.068448,2.38444,0.068448,2.463372,0.070714,2.4642,0.070737,2.4642,0.070737,2.463372,0.070714,2.4642,0.070737,2.4642,0.070737,2.461095,0.070648,2.461922,0.070672,2.461922,0.070672,2.461095,0.070648,2.461922,0.070672,2.461922,0.070672,2.454641,0.070463,2.455466,0.070487,2.455466,0.070487,2.454641,0.070463,2.455466,0.070487,2.455466,0.070487,2.436295,0.069936,2.437113,0.06996,2.437113,0.06996,2.436295,0.069936,2.437113,0.06996,2.437113,0.06996,K2
3.314502,0.074504,3.315616,0.074529,3.315616,0.074529,3.314502,0.074504,3.315616,0.074529,3.315616,0.074529,3.425373,0.076996,3.426524,0.077022,3.426524,0.077022,3.425373,0.076996,3.426524,0.077022,3.426524,0.077022,3.422205,0.076925,3.423356,0.076951,3.423356,0.076951,3.422205,0.076925,3.423356,0.076951,3.423356,0.076951,3.413231,0.076723,3.414379,0.076749,3.414379,0.076749,3.413231,0.076723,3.414379,0.076749,3.414379,0.076749,3.38772,0.07615,3.388859,0.076176,3.388859,0.076176,3.38772,0.07615,3.388859,0.076176,3.388859,0.076176,K2
3.189967,0.084389,3.19104,0.084418,3.19104,0.084418,3.189967,0.084389,3.19104,0.084418,3.19104,0.084418,3.296673,0.087212,3.297781,0.087241,3.297781,0.087241,3.296673,0.087212,3.297781,0.087241,3.297781,0.087241,3.293624,0.087131,3.294732,0.087161,3.294732,0.087161,3.293624,0.087131,3.294732,0.087161,3.294732,0.087161,3.284988,0.086903,3.286092,0.086932,3.286092,0.086932,3.284988,0.086903,3.286092,0.086932,3.286092,0.086932,3.260435,0.086253,3.261531,0.086282,3.261531,0.086282,3.260435,0.086253,3.261531,0.086282,3.261531,0.086282,K2
2.909124,0.081392,2.910102,0.081419,2.910102,0.081419,2.909124,0.081392,2.910102,0.081419,2.910102,0.081419,3.006435,0.084114,3.007446,0.084143,3.007446,0.084143,3.006435,0.084114,3.007446,0.084143,3.007446,0.084143,3.003655,0.084037,3.004665,0.084065,3.004665,0.084065,3.003655,0.084037,3.004665,0.084065,3.004665,0.084065,2.995779,0.083816,2.996786,0.083845,2.996786,0.083845,2.995779,0.083816,2.996786,0.083845,2.996786,0.083845,2.973388,0.08319,2.974387,0.083218,2.974387,0.083218,2.973388,0.08319,2.974387,0.083218,2.974387,0.083218,K2
